"Sex"	"LatestYears_1_5_10"	"USCS Sites"	"Race and origin recode with AllRaceEth"	"Age-Adjusted Rate"	"Standard Error"	"Lower Confidence Interval"	"Upper Confidence Interval"	"Count"	"Population"
"Male"	"5yrs_2012_2016"	"Kidney and Renal Pelvis"	"Non-Hispanic Asian or Pacific Islander"	11.386	0.176	11.044	11.736	4465	44207675
"Male"	"5yrs_2012_2016"	"Kidney and Renal Pelvis"	"Hispanic (All Races)"	22.115	0.173	21.776	22.457	18991	139094400
"Male"	"5yrs_2012_2016"	"Kidney and Renal Pelvis"	"Non-Hispanic Unknown Race"	 	 	 	 	982	0
"Male"	"5yrs_2012_2016"	"Brain and Other Nervous System"	"AllRaceEth"	7.748	0.031	7.687	7.810	63424	783599427
"Male"	"5yrs_2012_2016"	"Brain and Other Nervous System"	"Non-Hispanic White"	8.771	0.041	8.692	8.851	50311	494981544
"Male"	"5yrs_2012_2016"	"Brain and Other Nervous System"	"Non-Hispanic Black"	4.960	0.078	4.808	5.116	4459	98779525
"Male"	"5yrs_2012_2016"	"Brain and Other Nervous System"	"Non-Hispanic American Indian/Alaska Native"	5.963	0.340	5.315	6.666	350	6536283
"Male"	"5yrs_2012_2016"	"Brain and Other Nervous System"	"Non-Hispanic Asian or Pacific Islander"	4.401	0.106	4.196	4.613	1823	44207675
"Male"	"5yrs_2012_2016"	"Brain and Other Nervous System"	"Hispanic (All Races)"	5.846	0.084	5.683	6.013	6101	139094400
"Male"	"5yrs_2012_2016"	"Brain and Other Nervous System"	"Non-Hispanic Unknown Race"	 	 	 	 	380	0
"Male"	"5yrs_2012_2016"	"Thyroid"	"AllRaceEth"	7.432	0.031	7.372	7.493	61305	783599427
"Male"	"5yrs_2012_2016"	"Thyroid"	"Non-Hispanic White"	8.310	0.040	8.232	8.388	47590	494981544
"Male"	"5yrs_2012_2016"	"Thyroid"	"Non-Hispanic Black"	4.011	0.071	3.874	4.152	3517	98779525
"Male"	"5yrs_2012_2016"	"Thyroid"	"Non-Hispanic American Indian/Alaska Native"	5.489	0.322	4.876	6.157	321	6536283
"Male"	"5yrs_2012_2016"	"Thyroid"	"Non-Hispanic Asian or Pacific Islander"	7.555	0.135	7.292	7.824	3260	44207675
"Male"	"5yrs_2012_2016"	"Thyroid"	"Hispanic (All Races)"	5.768	0.080	5.611	5.928	6005	139094400
"Male"	"5yrs_2012_2016"	"Thyroid"	"Non-Hispanic Unknown Race"	 	 	 	 	612	0
"Male"	"5yrs_2012_2016"	"Hodgkin Lymphoma"	"AllRaceEth"	3.033	0.020	2.994	3.072	24117	783599427
"Male"	"5yrs_2012_2016"	"Hodgkin Lymphoma"	"Non-Hispanic White"	3.257	0.026	3.207	3.308	16786	494981544
"Male"	"5yrs_2012_2016"	"Hodgkin Lymphoma"	"Non-Hispanic Black"	3.138	0.059	3.024	3.256	3034	98779525
"Male"	"5yrs_2012_2016"	"Hodgkin Lymphoma"	"Non-Hispanic American Indian/Alaska Native"	1.883	0.183	1.541	2.279	117	6536283
"Male"	"5yrs_2012_2016"	"Hodgkin Lymphoma"	"Non-Hispanic Asian or Pacific Islander"	1.559	0.061	1.443	1.683	694	44207675
"Male"	"5yrs_2012_2016"	"Hodgkin Lymphoma"	"Hispanic (All Races)"	2.816	0.055	2.708	2.926	3234	139094400
"Male"	"5yrs_2012_2016"	"Hodgkin Lymphoma"	"Non-Hispanic Unknown Race"	 	 	 	 	252	0
"Male"	"5yrs_2012_2016"	"Non-Hodgkin Lymphoma"	"AllRaceEth"	23.623	0.055	23.515	23.731	192783	783599427
"Male"	"5yrs_2012_2016"	"Non-Hodgkin Lymphoma"	"Non-Hispanic White"	24.754	0.065	24.626	24.882	152039	494981544
"Male"	"5yrs_2012_2016"	"Non-Hodgkin Lymphoma"	"Non-Hispanic Black"	17.636	0.154	17.335	17.942	14698	98779525
"Male"	"5yrs_2012_2016"	"Non-Hodgkin Lymphoma"	"Non-Hispanic American Indian/Alaska Native"	16.404	0.600	15.249	17.621	870	6536283
"Male"	"5yrs_2012_2016"	"Non-Hodgkin Lymphoma"	"Non-Hispanic Asian or Pacific Islander"	16.285	0.215	15.867	16.712	6161	44207675
"Male"	"5yrs_2012_2016"	"Non-Hodgkin Lymphoma"	"Hispanic (All Races)"	20.655	0.174	20.316	20.998	17038	139094400
"Male"	"5yrs_2012_2016"	"Non-Hodgkin Lymphoma"	"Non-Hispanic Unknown Race"	 	 	 	 	1977	0
"Male"	"5yrs_2012_2016"	"Myeloma"	"AllRaceEth"	8.756	0.033	8.691	8.821	72470	783599427
"Male"	"5yrs_2012_2016"	"Myeloma"	"Non-Hispanic White"	7.958	0.036	7.887	8.030	50512	494981544
"Male"	"5yrs_2012_2016"	"Myeloma"	"Non-Hispanic Black"	16.970	0.159	16.659	17.285	12941	98779525
"Male"	"5yrs_2012_2016"	"Myeloma"	"Non-Hispanic American Indian/Alaska Native"	7.980	0.432	7.157	8.867	405	6536283
"Male"	"5yrs_2012_2016"	"Myeloma"	"Non-Hispanic Asian or Pacific Islander"	5.024	0.121	4.789	5.266	1848	44207675
"Male"	"5yrs_2012_2016"	"Myeloma"	"Hispanic (All Races)"	8.396	0.114	8.173	8.622	6243	139094400
"Male"	"5yrs_2012_2016"	"Myeloma"	"Non-Hispanic Unknown Race"	 	 	 	 	521	0
"Male"	"5yrs_2012_2016"	"Leukemias"	"AllRaceEth"	18.902	0.049	18.805	18.999	152171	783599427
"Male"	"5yrs_2012_2016"	"Leukemias"	"Non-Hispanic White"	20.020	0.059	19.904	20.137	120507	494981544
"Male"	"5yrs_2012_2016"	"Leukemias"	"Non-Hispanic Black"	14.543	0.145	14.260	14.831	11469	98779525
"Male"	"5yrs_2012_2016"	"Leukemias"	"Non-Hispanic American Indian/Alaska Native"	14.609	0.562	13.528	15.750	791	6536283
"Male"	"5yrs_2012_2016"	"Leukemias"	"Non-Hispanic Asian or Pacific Islander"	10.338	0.169	10.008	10.675	3985	44207675
"Male"	"5yrs_2012_2016"	"Leukemias"	"Hispanic (All Races)"	14.189	0.139	13.918	14.464	13521	139094400
"Male"	"5yrs_2012_2016"	"Leukemias"	"Non-Hispanic Unknown Race"	 	 	 	 	1898	0
"Male"	"5yrs_2012_2016"	"Mesothelioma"	"AllRaceEth"	1.611	0.015	1.582	1.640	12417	783599427
"Male"	"5yrs_2012_2016"	"Mesothelioma"	"Non-Hispanic White"	1.773	0.017	1.739	1.807	10754	494981544
"Male"	"5yrs_2012_2016"	"Mesothelioma"	"Non-Hispanic Black"	0.860	0.038	0.787	0.938	572	98779525
"Male"	"5yrs_2012_2016"	"Mesothelioma"	"Non-Hispanic American Indian/Alaska Native"	1.168	0.179	0.844	1.564	50	6536283
"Male"	"5yrs_2012_2016"	"Mesothelioma"	"Non-Hispanic Asian or Pacific Islander"	0.538	0.041	0.460	0.624	183	44207675
"Male"	"5yrs_2012_2016"	"Mesothelioma"	"Hispanic (All Races)"	1.225	0.046	1.137	1.317	817	139094400
"Male"	"5yrs_2012_2016"	"Mesothelioma"	"Non-Hispanic Unknown Race"	 	 	 	 	41	0
"Male"	"5yrs_2012_2016"	"Kaposi Sarcoma"	"AllRaceEth"	0.688	0.010	0.669	0.707	5301	783599427
"Male"	"5yrs_2012_2016"	"Kaposi Sarcoma"	"Non-Hispanic White"	0.420	0.009	0.402	0.438	2231	494981544
"Male"	"5yrs_2012_2016"	"Kaposi Sarcoma"	"Non-Hispanic Black"	1.627	0.043	1.544	1.714	1534	98779525
"Male"	"5yrs_2012_2016"	"Kaposi Sarcoma"	"Non-Hispanic American Indian/Alaska Native"	0.526	0.103	0.343	0.769	30	6536283
"Male"	"5yrs_2012_2016"	"Kaposi Sarcoma"	"Non-Hispanic Asian or Pacific Islander"	0.347	0.030	0.290	0.410	143	44207675
"Male"	"5yrs_2012_2016"	"Kaposi Sarcoma"	"Hispanic (All Races)"	1.130	0.036	1.059	1.203	1187	139094400
"Male"	"5yrs_2012_2016"	"Kaposi Sarcoma"	"Non-Hispanic Unknown Race"	 	 	 	 	176	0
"Male"	"10yrs+2007_2016"	"All Sites"	"AllRaceEth"	522.713	0.185	522.350	523.076	8289207	1537252144
"Male"	"10yrs+2007_2016"	"All Sites"	"Non-Hispanic White"	533.630	0.214	533.211	534.049	6483466	986279454
"Male"	"10yrs+2007_2016"	"All Sites"	"Non-Hispanic Black"	586.773	0.666	585.468	588.080	885175	192017975
"Male"	"10yrs+2007_2016"	"All Sites"	"Non-Hispanic American Indian/Alaska Native"	433.827	2.307	429.316	438.371	42406	12796310
"Male"	"10yrs+2007_2016"	"All Sites"	"Non-Hispanic Asian or Pacific Islander"	318.812	0.723	317.395	320.232	211587	82145708
"Male"	"10yrs+2007_2016"	"All Sites"	"Hispanic (All Races)"	407.597	0.589	406.444	408.752	573062	264012697
"Male"	"10yrs+2007_2016"	"All Sites"	"Non-Hispanic Unknown Race"	 	 	 	 	93511	0
"Male"	"10yrs+2007_2016"	"Oral Cavity and Pharynx"	"AllRaceEth"	17.633	0.033	17.568	17.699	292916	1537252144
"Male"	"10yrs+2007_2016"	"Oral Cavity and Pharynx"	"Non-Hispanic White"	19.103	0.040	19.025	19.182	239375	986279454
"Male"	"10yrs+2007_2016"	"Oral Cavity and Pharynx"	"Non-Hispanic Black"	15.122	0.101	14.924	15.321	24990	192017975
"Male"	"10yrs+2007_2016"	"Oral Cavity and Pharynx"	"Non-Hispanic American Indian/Alaska Native"	15.238	0.404	14.457	16.049	1673	12796310
"Male"	"10yrs+2007_2016"	"Oral Cavity and Pharynx"	"Non-Hispanic Asian or Pacific Islander"	11.553	0.130	11.299	11.810	8470	82145708
"Male"	"10yrs+2007_2016"	"Oral Cavity and Pharynx"	"Hispanic (All Races)"	10.823	0.092	10.644	11.005	16369	264012697
"Male"	"10yrs+2007_2016"	"Oral Cavity and Pharynx"	"Non-Hispanic Unknown Race"	 	 	 	 	2039	0
"Male"	"10yrs+2007_2016"	"Esophagus"	"AllRaceEth"	8.196	0.023	8.151	8.241	131822	1537252144
"Male"	"10yrs+2007_2016"	"Esophagus"	"Non-Hispanic White"	8.838	0.027	8.785	8.891	110093	986279454
"Male"	"10yrs+2007_2016"	"Esophagus"	"Non-Hispanic Black"	7.516	0.075	7.368	7.665	11344	192017975
"Male"	"10yrs+2007_2016"	"Esophagus"	"Non-Hispanic American Indian/Alaska Native"	7.248	0.296	6.679	7.849	715	12796310
"Male"	"10yrs+2007_2016"	"Esophagus"	"Non-Hispanic Asian or Pacific Islander"	3.766	0.079	3.612	3.924	2466	82145708
"Male"	"10yrs+2007_2016"	"Esophagus"	"Hispanic (All Races)"	5.140	0.067	5.009	5.274	6774	264012697
"Male"	"10yrs+2007_2016"	"Esophagus"	"Non-Hispanic Unknown Race"	 	 	 	 	430	0
"Male"	"10yrs+2007_2016"	"Stomach"	"AllRaceEth"	9.190	0.025	9.142	9.239	142585	1537252144
"Male"	"10yrs+2007_2016"	"Stomach"	"Non-Hispanic White"	7.780	0.026	7.729	7.831	93753	986279454
"Male"	"10yrs+2007_2016"	"Stomach"	"Non-Hispanic Black"	14.795	0.111	14.578	15.014	20412	192017975
"Male"	"10yrs+2007_2016"	"Stomach"	"Non-Hispanic American Indian/Alaska Native"	10.655	0.373	9.936	11.408	979	12796310
"Male"	"10yrs+2007_2016"	"Stomach"	"Non-Hispanic Asian or Pacific Islander"	14.503	0.158	14.195	14.816	9176	82145708
"Male"	"10yrs+2007_2016"	"Stomach"	"Hispanic (All Races)"	13.105	0.108	12.895	13.318	17579	264012697
"Male"	"10yrs+2007_2016"	"Stomach"	"Non-Hispanic Unknown Race"	 	 	 	 	686	0
"Male"	"10yrs+2007_2016"	"Colon and Rectum"	"AllRaceEth"	47.598	0.056	47.487	47.708	744796	1537252144
"Male"	"10yrs+2007_2016"	"Colon and Rectum"	"Non-Hispanic White"	46.947	0.064	46.822	47.073	562043	986279454
"Male"	"10yrs+2007_2016"	"Colon and Rectum"	"Non-Hispanic Black"	58.529	0.214	58.110	58.950	85726	192017975
"Male"	"10yrs+2007_2016"	"Colon and Rectum"	"Non-Hispanic American Indian/Alaska Native"	48.503	0.771	47.003	50.035	4747	12796310
"Male"	"10yrs+2007_2016"	"Colon and Rectum"	"Non-Hispanic Asian or Pacific Islander"	38.585	0.249	38.098	39.076	26117	82145708
"Male"	"10yrs+2007_2016"	"Colon and Rectum"	"Hispanic (All Races)"	44.028	0.194	43.649	44.409	61107	264012697
"Male"	"10yrs+2007_2016"	"Colon and Rectum"	"Non-Hispanic Unknown Race"	 	 	 	 	5056	0
"Male"	"10yrs+2007_2016"	"Liver and Intrahepatic Bile Duct"	"AllRaceEth"	12.163	0.027	12.109	12.217	205923	1537252144
"Male"	"10yrs+2007_2016"	"Liver and Intrahepatic Bile Duct"	"Non-Hispanic White"	9.945	0.028	9.889	10.000	127909	986279454
"Male"	"10yrs+2007_2016"	"Liver and Intrahepatic Bile Duct"	"Non-Hispanic Black"	17.515	0.106	17.307	17.724	30299	192017975
"Male"	"10yrs+2007_2016"	"Liver and Intrahepatic Bile Duct"	"Non-Hispanic American Indian/Alaska Native"	19.158	0.449	18.288	20.057	2136	12796310
"Male"	"10yrs+2007_2016"	"Liver and Intrahepatic Bile Duct"	"Non-Hispanic Asian or Pacific Islander"	20.980	0.180	20.628	21.337	14662	82145708
"Male"	"10yrs+2007_2016"	"Liver and Intrahepatic Bile Duct"	"Hispanic (All Races)"	20.092	0.125	19.847	20.338	30051	264012697
"Male"	"10yrs+2007_2016"	"Liver and Intrahepatic Bile Duct"	"Non-Hispanic Unknown Race"	 	 	 	 	866	0
"Male"	"10yrs+2007_2016"	"Pancreas"	"AllRaceEth"	14.362	0.031	14.302	14.423	224672	1537252144
"Male"	"10yrs+2007_2016"	"Pancreas"	"Non-Hispanic White"	14.401	0.035	14.333	14.470	175475	986279454
"Male"	"10yrs+2007_2016"	"Pancreas"	"Non-Hispanic Black"	17.480	0.119	17.249	17.714	25007	192017975
"Male"	"10yrs+2007_2016"	"Pancreas"	"Non-Hispanic American Indian/Alaska Native"	12.311	0.398	11.544	13.112	1158	12796310
"Male"	"10yrs+2007_2016"	"Pancreas"	"Non-Hispanic Asian or Pacific Islander"	10.247	0.133	9.987	10.512	6427	82145708
"Male"	"10yrs+2007_2016"	"Pancreas"	"Hispanic (All Races)"	12.325	0.106	12.119	12.534	15865	264012697
"Male"	"10yrs+2007_2016"	"Pancreas"	"Non-Hispanic Unknown Race"	 	 	 	 	740	0
"Male"	"10yrs+2007_2016"	"Larynx"	"AllRaceEth"	6.130	0.020	6.091	6.168	100915	1537252144
"Male"	"10yrs+2007_2016"	"Larynx"	"Non-Hispanic White"	6.157	0.023	6.113	6.201	77768	986279454
"Male"	"10yrs+2007_2016"	"Larynx"	"Non-Hispanic Black"	9.013	0.081	8.854	9.173	13974	192017975
"Male"	"10yrs+2007_2016"	"Larynx"	"Non-Hispanic American Indian/Alaska Native"	5.536	0.254	5.050	6.054	563	12796310
"Male"	"10yrs+2007_2016"	"Larynx"	"Non-Hispanic Asian or Pacific Islander"	2.165	0.060	2.050	2.285	1434	82145708
"Male"	"10yrs+2007_2016"	"Larynx"	"Hispanic (All Races)"	5.013	0.066	4.885	5.143	6731	264012697
"Male"	"10yrs+2007_2016"	"Larynx"	"Non-Hispanic Unknown Race"	 	 	 	 	445	0
"Male"	"10yrs+2007_2016"	"Lung and Bronchus"	"AllRaceEth"	74.465	0.071	74.326	74.603	1158154	1537252144
"Male"	"10yrs+2007_2016"	"Lung and Bronchus"	"Non-Hispanic White"	77.377	0.081	77.218	77.536	944582	986279454
"Male"	"10yrs+2007_2016"	"Lung and Bronchus"	"Non-Hispanic Black"	89.574	0.269	89.047	90.104	126311	192017975
"Male"	"10yrs+2007_2016"	"Lung and Bronchus"	"Non-Hispanic American Indian/Alaska Native"	67.897	0.949	66.051	69.779	6115	12796310
"Male"	"10yrs+2007_2016"	"Lung and Bronchus"	"Non-Hispanic Asian or Pacific Islander"	46.702	0.287	46.141	47.268	28733	82145708
"Male"	"10yrs+2007_2016"	"Lung and Bronchus"	"Hispanic (All Races)"	41.874	0.201	41.482	42.269	49385	264012697
"Male"	"10yrs+2007_2016"	"Lung and Bronchus"	"Non-Hispanic Unknown Race"	 	 	 	 	3028	0
"Male"	"10yrs+2007_2016"	"Melanoma of the Skin"	"AllRaceEth"	27.196	0.043	27.113	27.280	422680	1537252144
"Male"	"10yrs+2007_2016"	"Melanoma of the Skin"	"Non-Hispanic White"	33.941	0.055	33.834	34.049	400101	986279454
"Male"	"10yrs+2007_2016"	"Melanoma of the Skin"	"Non-Hispanic Black"	1.144	0.030	1.085	1.205	1618	192017975
"Male"	"10yrs+2007_2016"	"Melanoma of the Skin"	"Non-Hispanic American Indian/Alaska Native"	9.942	0.356	9.256	10.662	947	12796310
"Male"	"10yrs+2007_2016"	"Melanoma of the Skin"	"Non-Hispanic Asian or Pacific Islander"	1.586	0.051	1.488	1.689	1068	82145708
"Male"	"10yrs+2007_2016"	"Melanoma of the Skin"	"Hispanic (All Races)"	5.084	0.066	4.956	5.215	7201	264012697
"Male"	"10yrs+2007_2016"	"Melanoma of the Skin"	"Non-Hispanic Unknown Race"	 	 	 	 	11745	0
"Male"	"10yrs+2007_2016"	"Breast"	"AllRaceEth"	1.279	0.009	1.261	1.298	20008	1537252144
"Male"	"10yrs+2007_2016"	"Breast"	"Non-Hispanic White"	1.283	0.010	1.263	1.304	15547	986279454
"Male"	"10yrs+2007_2016"	"Breast"	"Non-Hispanic Black"	1.900	0.039	1.825	1.978	2734	192017975
"Male"	"10yrs+2007_2016"	"Breast"	"Non-Hispanic American Indian/Alaska Native"	0.547	0.079	0.403	0.724	57	12796310
"Male"	"10yrs+2007_2016"	"Breast"	"Non-Hispanic Asian or Pacific Islander"	0.657	0.033	0.594	0.723	442	82145708
"Male"	"10yrs+2007_2016"	"Breast"	"Hispanic (All Races)"	0.799	0.026	0.749	0.852	1099	264012697
"Male"	"10yrs+2007_2016"	"Breast"	"Non-Hispanic Unknown Race"	 	 	 	 	129	0
"Male"	"10yrs+2007_2016"	"Cervix Uteri"	"AllRaceEth"	 	 	 	 	 	1537252144
"Male"	"10yrs+2007_2016"	"Cervix Uteri"	"Non-Hispanic White"	 	 	 	 	 	986279454
"Male"	"10yrs+2007_2016"	"Cervix Uteri"	"Non-Hispanic Black"	 	 	 	 	 	192017975
"Male"	"10yrs+2007_2016"	"Cervix Uteri"	"Non-Hispanic American Indian/Alaska Native"	 	 	 	 	 	12796310
"Male"	"10yrs+2007_2016"	"Cervix Uteri"	"Non-Hispanic Asian or Pacific Islander"	 	 	 	 	 	82145708
"Male"	"10yrs+2007_2016"	"Cervix Uteri"	"Hispanic (All Races)"	 	 	 	 	 	264012697
"Male"	"10yrs+2007_2016"	"Cervix Uteri"	"Non-Hispanic Unknown Race"	 	 	 	 	 	0
"Male"	"10yrs+2007_2016"	"Corpus and Uterus, NOS"	"AllRaceEth"	 	 	 	 	 	1537252144
"Male"	"10yrs+2007_2016"	"Corpus and Uterus, NOS"	"Non-Hispanic White"	 	 	 	 	 	986279454
"Male"	"10yrs+2007_2016"	"Corpus and Uterus, NOS"	"Non-Hispanic Black"	 	 	 	 	 	192017975
"Male"	"10yrs+2007_2016"	"Corpus and Uterus, NOS"	"Non-Hispanic American Indian/Alaska Native"	 	 	 	 	 	12796310
"Male"	"10yrs+2007_2016"	"Corpus and Uterus, NOS"	"Non-Hispanic Asian or Pacific Islander"	 	 	 	 	 	82145708
"Male"	"10yrs+2007_2016"	"Corpus and Uterus, NOS"	"Hispanic (All Races)"	 	 	 	 	 	264012697
"Male"	"10yrs+2007_2016"	"Corpus and Uterus, NOS"	"Non-Hispanic Unknown Race"	 	 	 	 	 	0
"Male"	"10yrs+2007_2016"	"Ovary"	"AllRaceEth"	 	 	 	 	 	1537252144
"Male"	"10yrs+2007_2016"	"Ovary"	"Non-Hispanic White"	 	 	 	 	 	986279454
"Male"	"10yrs+2007_2016"	"Ovary"	"Non-Hispanic Black"	 	 	 	 	 	192017975
"Male"	"10yrs+2007_2016"	"Ovary"	"Non-Hispanic American Indian/Alaska Native"	 	 	 	 	 	12796310
"Male"	"10yrs+2007_2016"	"Ovary"	"Non-Hispanic Asian or Pacific Islander"	 	 	 	 	 	82145708
"Male"	"10yrs+2007_2016"	"Ovary"	"Hispanic (All Races)"	 	 	 	 	 	264012697
"Male"	"10yrs+2007_2016"	"Ovary"	"Non-Hispanic Unknown Race"	 	 	 	 	 	0
"Male"	"10yrs+2007_2016"	"Prostate"	"AllRaceEth"	125.591	0.089	125.417	125.764	2095039	1537252144
"Male"	"10yrs+2007_2016"	"Prostate"	"Non-Hispanic White"	118.923	0.097	118.733	119.114	1541374	986279454
"Male"	"10yrs+2007_2016"	"Prostate"	"Non-Hispanic Black"	202.871	0.383	202.121	203.623	316808	192017975
"Male"	"10yrs+2007_2016"	"Prostate"	"Non-Hispanic American Indian/Alaska Native"	89.676	1.047	87.635	91.750	8745	12796310
"Male"	"10yrs+2007_2016"	"Prostate"	"Non-Hispanic Asian or Pacific Islander"	65.249	0.326	64.612	65.890	43330	82145708
"Male"	"10yrs+2007_2016"	"Prostate"	"Hispanic (All Races)"	106.502	0.302	105.911	107.095	140717	264012697
"Male"	"10yrs+2007_2016"	"Prostate"	"Non-Hispanic Unknown Race"	 	 	 	 	44065	0
"Male"	"10yrs+2007_2016"	"Testis"	"AllRaceEth"	5.624	0.019	5.586	5.663	84882	1537252144
"Male"	"10yrs+2007_2016"	"Testis"	"Non-Hispanic White"	6.942	0.028	6.887	6.996	64505	986279454
"Male"	"10yrs+2007_2016"	"Testis"	"Non-Hispanic Black"	1.481	0.029	1.424	1.538	2734	192017975
"Male"	"10yrs+2007_2016"	"Testis"	"Non-Hispanic American Indian/Alaska Native"	5.914	0.219	5.493	6.361	759	12796310
"Male"	"10yrs+2007_2016"	"Testis"	"Non-Hispanic Asian or Pacific Islander"	1.937	0.047	1.846	2.031	1752	82145708
"Male"	"10yrs+2007_2016"	"Testis"	"Hispanic (All Races)"	4.708	0.041	4.628	4.790	13933	264012697
"Male"	"10yrs+2007_2016"	"Testis"	"Non-Hispanic Unknown Race"	 	 	 	 	1199	0
"Male"	"10yrs+2007_2016"	"Urinary Bladder"	"AllRaceEth"	36.598	0.050	36.500	36.697	549152	1537252144
"Male"	"10yrs+2007_2016"	"Urinary Bladder"	"Non-Hispanic White"	40.649	0.059	40.533	40.766	483182	986279454
"Male"	"10yrs+2007_2016"	"Urinary Bladder"	"Non-Hispanic Black"	20.224	0.134	19.962	20.488	26149	192017975
"Male"	"10yrs+2007_2016"	"Urinary Bladder"	"Non-Hispanic American Indian/Alaska Native"	21.770	0.558	20.689	22.887	1842	12796310
"Male"	"10yrs+2007_2016"	"Urinary Bladder"	"Non-Hispanic Asian or Pacific Islander"	15.580	0.169	15.251	15.914	9246	82145708
"Male"	"10yrs+2007_2016"	"Urinary Bladder"	"Hispanic (All Races)"	20.394	0.142	20.116	20.675	23401	264012697
"Male"	"10yrs+2007_2016"	"Urinary Bladder"	"Non-Hispanic Unknown Race"	 	 	 	 	5332	0
"Male"	"10yrs+2007_2016"	"Kidney and Renal Pelvis"	"AllRaceEth"	22.430	0.038	22.356	22.505	361222	1537252144
"Male"	"10yrs+2007_2016"	"Kidney and Renal Pelvis"	"Non-Hispanic White"	22.634	0.044	22.548	22.721	275057	986279454
"Male"	"10yrs+2007_2016"	"Kidney and Renal Pelvis"	"Non-Hispanic Black"	25.544	0.135	25.280	25.809	40351	192017975
"Male"	"10yrs+2007_2016"	"Kidney and Renal Pelvis"	"Non-Hispanic American Indian/Alaska Native"	28.926	0.567	27.826	30.057	3038	12796310
"Male"	"10yrs+2007_2016"	"Kidney and Renal Pelvis"	"Non-Hispanic Asian or Pacific Islander"	11.310	0.132	11.052	11.572	7898	82145708
"Male"	"10yrs+2007_2016"	"Kidney and Renal Pelvis"	"Hispanic (All Races)"	21.717	0.130	21.463	21.972	33131	264012697
"Male"	"10yrs+2007_2016"	"Kidney and Renal Pelvis"	"Non-Hispanic Unknown Race"	 	 	 	 	1747	0
"Male"	"10yrs+2007_2016"	"Brain and Other Nervous System"	"AllRaceEth"	7.870	0.023	7.826	7.915	123570	1537252144
"Male"	"10yrs+2007_2016"	"Brain and Other Nervous System"	"Non-Hispanic White"	8.864	0.029	8.807	8.921	98832	986279454
"Male"	"10yrs+2007_2016"	"Brain and Other Nervous System"	"Non-Hispanic Black"	4.927	0.057	4.816	5.040	8402	192017975
"Male"	"10yrs+2007_2016"	"Brain and Other Nervous System"	"Non-Hispanic American Indian/Alaska Native"	5.938	0.246	5.464	6.440	674	12796310
"Male"	"10yrs+2007_2016"	"Brain and Other Nervous System"	"Non-Hispanic Asian or Pacific Islander"	4.474	0.080	4.319	4.633	3369	82145708
"Male"	"10yrs+2007_2016"	"Brain and Other Nervous System"	"Hispanic (All Races)"	5.967	0.063	5.844	6.092	11546	264012697
"Male"	"10yrs+2007_2016"	"Brain and Other Nervous System"	"Non-Hispanic Unknown Race"	 	 	 	 	747	0
"Male"	"10yrs+2007_2016"	"Thyroid"	"AllRaceEth"	7.052	0.021	7.010	7.094	112382	1537252144
"Male"	"10yrs+2007_2016"	"Thyroid"	"Non-Hispanic White"	7.863	0.027	7.809	7.916	88687	986279454
"Male"	"10yrs+2007_2016"	"Thyroid"	"Non-Hispanic Black"	3.801	0.050	3.704	3.901	6308	192017975
"Male"	"10yrs+2007_2016"	"Thyroid"	"Non-Hispanic American Indian/Alaska Native"	4.966	0.220	4.545	5.417	567	12796310
"Male"	"10yrs+2007_2016"	"Thyroid"	"Non-Hispanic Asian or Pacific Islander"	6.960	0.097	6.772	7.152	5479	82145708
"Male"	"10yrs+2007_2016"	"Thyroid"	"Hispanic (All Races)"	5.471	0.059	5.356	5.588	10263	264012697
"Male"	"10yrs+2007_2016"	"Thyroid"	"Non-Hispanic Unknown Race"	 	 	 	 	1078	0
"Male"	"10yrs+2007_2016"	"Hodgkin Lymphoma"	"AllRaceEth"	3.127	0.014	3.099	3.155	48343	1537252144
"Male"	"10yrs+2007_2016"	"Hodgkin Lymphoma"	"Non-Hispanic White"	3.358	0.019	3.322	3.395	34168	986279454
"Male"	"10yrs+2007_2016"	"Hodgkin Lymphoma"	"Non-Hispanic Black"	3.214	0.043	3.130	3.299	5966	192017975
"Male"	"10yrs+2007_2016"	"Hodgkin Lymphoma"	"Non-Hispanic American Indian/Alaska Native"	1.946	0.132	1.695	2.224	241	12796310
"Male"	"10yrs+2007_2016"	"Hodgkin Lymphoma"	"Non-Hispanic Asian or Pacific Islander"	1.541	0.045	1.455	1.631	1265	82145708
"Male"	"10yrs+2007_2016"	"Hodgkin Lymphoma"	"Hispanic (All Races)"	2.903	0.042	2.822	2.985	6247	264012697
"Male"	"10yrs+2007_2016"	"Hodgkin Lymphoma"	"Non-Hispanic Unknown Race"	 	 	 	 	456	0
"Male"	"10yrs+2007_2016"	"Non-Hodgkin Lymphoma"	"AllRaceEth"	23.775	0.040	23.696	23.853	367693	1537252144
"Male"	"10yrs+2007_2016"	"Non-Hodgkin Lymphoma"	"Non-Hispanic White"	24.910	0.047	24.817	25.002	293045	986279454
"Male"	"10yrs+2007_2016"	"Non-Hodgkin Lymphoma"	"Non-Hispanic Black"	17.724	0.113	17.503	17.946	27879	192017975
"Male"	"10yrs+2007_2016"	"Non-Hodgkin Lymphoma"	"Non-Hispanic American Indian/Alaska Native"	16.821	0.454	15.943	17.732	1644	12796310
"Male"	"10yrs+2007_2016"	"Non-Hodgkin Lymphoma"	"Non-Hispanic Asian or Pacific Islander"	16.186	0.162	15.870	16.507	10868	82145708
