"Sex"	"LatestYears_1_5_10"	"USCS Sites"	"Race and origin recode with AllRaceEth"	"Age-Adjusted Rate"	"Standard Error"	"Lower Confidence Interval"	"Upper Confidence Interval"	"Count"	"Population"
"Male"	"5yrs_2018_2022"	"Kidney and Renal Pelvis"	"Non-Hispanic Asian or Pacific Islander"	11.405	0.152	11.109	11.706	5878	52016353
"Male"	"5yrs_2018_2022"	"Kidney and Renal Pelvis"	"Hispanic (All Races)"	23.213	0.154	22.912	23.517	26138	157313142
"Male"	"5yrs_2018_2022"	"Kidney and Renal Pelvis"	"Non-Hispanic Unknown Race"	 	 	 	 	1687	0
"Male"	"5yrs_2018_2022"	"Brain and Other Nervous System"	"AllRaceEth"	7.372	0.029	7.314	7.430	66145	819689254
"Male"	"5yrs_2018_2022"	"Brain and Other Nervous System"	"Non-Hispanic White"	8.333	0.039	8.256	8.410	50685	498183992
"Male"	"5yrs_2018_2022"	"Brain and Other Nervous System"	"Non-Hispanic Black"	4.717	0.072	4.577	4.860	4726	105445326
"Male"	"5yrs_2018_2022"	"Brain and Other Nervous System"	"Non-Hispanic American Indian/Alaska Native"	6.447	0.325	5.826	7.115	421	6730441
"Male"	"5yrs_2018_2022"	"Brain and Other Nervous System"	"Non-Hispanic Asian or Pacific Islander"	4.582	0.097	4.395	4.776	2325	52016353
"Male"	"5yrs_2018_2022"	"Brain and Other Nervous System"	"Hispanic (All Races)"	5.870	0.074	5.727	6.017	7467	157313142
"Male"	"5yrs_2018_2022"	"Brain and Other Nervous System"	"Non-Hispanic Unknown Race"	 	 	 	 	521	0
"Male"	"5yrs_2018_2022"	"Thyroid"	"AllRaceEth"	6.926	0.029	6.871	6.983	62143	819689254
"Male"	"5yrs_2018_2022"	"Thyroid"	"Non-Hispanic White"	7.686	0.038	7.612	7.761	46000	498183992
"Male"	"5yrs_2018_2022"	"Thyroid"	"Non-Hispanic Black"	3.471	0.061	3.351	3.593	3459	105445326
"Male"	"5yrs_2018_2022"	"Thyroid"	"Non-Hispanic American Indian/Alaska Native"	6.115	0.318	5.508	6.771	396	6730441
"Male"	"5yrs_2018_2022"	"Thyroid"	"Non-Hispanic Asian or Pacific Islander"	7.059	0.116	6.833	7.290	3783	52016353
"Male"	"5yrs_2018_2022"	"Thyroid"	"Hispanic (All Races)"	5.859	0.071	5.720	5.999	7639	157313142
"Male"	"5yrs_2018_2022"	"Thyroid"	"Non-Hispanic Unknown Race"	 	 	 	 	866	0
"Male"	"5yrs_2018_2022"	"Hodgkin Lymphoma"	"AllRaceEth"	2.813	0.019	2.776	2.849	23767	819689254
"Male"	"5yrs_2018_2022"	"Hodgkin Lymphoma"	"Non-Hispanic White"	2.982	0.025	2.933	3.030	15718	498183992
"Male"	"5yrs_2018_2022"	"Hodgkin Lymphoma"	"Non-Hispanic Black"	2.918	0.054	2.812	3.026	3040	105445326
"Male"	"5yrs_2018_2022"	"Hodgkin Lymphoma"	"Non-Hispanic American Indian/Alaska Native"	2.008	0.179	1.672	2.392	133	6730441
"Male"	"5yrs_2018_2022"	"Hodgkin Lymphoma"	"Non-Hispanic Asian or Pacific Islander"	1.538	0.055	1.432	1.649	812	52016353
"Male"	"5yrs_2018_2022"	"Hodgkin Lymphoma"	"Hispanic (All Races)"	2.674	0.047	2.582	2.768	3745	157313142
"Male"	"5yrs_2018_2022"	"Hodgkin Lymphoma"	"Non-Hispanic Unknown Race"	 	 	 	 	319	0
"Male"	"5yrs_2018_2022"	"Non-Hodgkin Lymphoma"	"AllRaceEth"	22.244	0.050	22.145	22.343	204565	819689254
"Male"	"5yrs_2018_2022"	"Non-Hodgkin Lymphoma"	"Non-Hispanic White"	23.359	0.061	23.238	23.479	156538	498183992
"Male"	"5yrs_2018_2022"	"Non-Hodgkin Lymphoma"	"Non-Hispanic Black"	16.507	0.140	16.235	16.783	15662	105445326
"Male"	"5yrs_2018_2022"	"Non-Hodgkin Lymphoma"	"Non-Hispanic American Indian/Alaska Native"	16.637	0.532	15.611	17.713	1070	6730441
"Male"	"5yrs_2018_2022"	"Non-Hodgkin Lymphoma"	"Non-Hispanic Asian or Pacific Islander"	15.761	0.183	15.404	16.124	7765	52016353
"Male"	"5yrs_2018_2022"	"Non-Hodgkin Lymphoma"	"Hispanic (All Races)"	19.994	0.149	19.703	20.287	21333	157313142
"Male"	"5yrs_2018_2022"	"Non-Hodgkin Lymphoma"	"Non-Hispanic Unknown Race"	 	 	 	 	2197	0
"Male"	"5yrs_2018_2022"	"Myeloma"	"AllRaceEth"	8.718	0.031	8.657	8.780	82410	819689254
"Male"	"5yrs_2018_2022"	"Myeloma"	"Non-Hispanic White"	7.893	0.035	7.826	7.961	55282	498183992
"Male"	"5yrs_2018_2022"	"Myeloma"	"Non-Hispanic Black"	16.981	0.146	16.696	17.269	15445	105445326
"Male"	"5yrs_2018_2022"	"Myeloma"	"Non-Hispanic American Indian/Alaska Native"	7.781	0.363	7.086	8.525	504	6730441
"Male"	"5yrs_2018_2022"	"Myeloma"	"Non-Hispanic Asian or Pacific Islander"	4.904	0.102	4.706	5.109	2418	52016353
"Male"	"5yrs_2018_2022"	"Myeloma"	"Hispanic (All Races)"	8.066	0.097	7.877	8.258	8048	157313142
"Male"	"5yrs_2018_2022"	"Myeloma"	"Non-Hispanic Unknown Race"	 	 	 	 	713	0
"Male"	"5yrs_2018_2022"	"Leukemias"	"AllRaceEth"	18.013	0.046	17.924	18.103	162375	819689254
"Male"	"5yrs_2018_2022"	"Leukemias"	"Non-Hispanic White"	19.211	0.056	19.101	19.323	125738	498183992
"Male"	"5yrs_2018_2022"	"Leukemias"	"Non-Hispanic Black"	13.445	0.129	13.194	13.699	12379	105445326
"Male"	"5yrs_2018_2022"	"Leukemias"	"Non-Hispanic American Indian/Alaska Native"	14.134	0.488	13.193	15.123	907	6730441
"Male"	"5yrs_2018_2022"	"Leukemias"	"Non-Hispanic Asian or Pacific Islander"	10.078	0.146	9.793	10.369	4940	52016353
"Male"	"5yrs_2018_2022"	"Leukemias"	"Hispanic (All Races)"	13.788	0.120	13.554	14.024	16249	157313142
"Male"	"5yrs_2018_2022"	"Leukemias"	"Non-Hispanic Unknown Race"	 	 	 	 	2162	0
"Male"	"5yrs_2018_2022"	"Mesothelioma"	"AllRaceEth"	1.201	0.012	1.177	1.225	10460	819689254
"Male"	"5yrs_2018_2022"	"Mesothelioma"	"Non-Hispanic White"	1.324	0.014	1.296	1.353	8803	498183992
"Male"	"5yrs_2018_2022"	"Mesothelioma"	"Non-Hispanic Black"	0.624	0.030	0.566	0.685	489	105445326
"Male"	"5yrs_2018_2022"	"Mesothelioma"	"Non-Hispanic American Indian/Alaska Native"	0.802	0.124	0.578	1.081	46	6730441
"Male"	"5yrs_2018_2022"	"Mesothelioma"	"Non-Hispanic Asian or Pacific Islander"	0.456	0.032	0.395	0.524	207	52016353
"Male"	"5yrs_2018_2022"	"Mesothelioma"	"Hispanic (All Races)"	1.000	0.036	0.930	1.073	870	157313142
"Male"	"5yrs_2018_2022"	"Mesothelioma"	"Non-Hispanic Unknown Race"	 	 	 	 	45	0
"Male"	"5yrs_2018_2022"	"Kaposi Sarcoma"	"AllRaceEth"	0.572	0.008	0.556	0.589	4798	819689254
"Male"	"5yrs_2018_2022"	"Kaposi Sarcoma"	"Non-Hispanic White"	0.308	0.008	0.293	0.324	1772	498183992
"Male"	"5yrs_2018_2022"	"Kaposi Sarcoma"	"Non-Hispanic Black"	1.452	0.039	1.377	1.531	1485	105445326
"Male"	"5yrs_2018_2022"	"Kaposi Sarcoma"	"Non-Hispanic American Indian/Alaska Native"	0.611	0.099	0.433	0.838	40	6730441
"Male"	"5yrs_2018_2022"	"Kaposi Sarcoma"	"Non-Hispanic Asian or Pacific Islander"	0.259	0.023	0.216	0.307	133	52016353
"Male"	"5yrs_2018_2022"	"Kaposi Sarcoma"	"Hispanic (All Races)"	0.920	0.029	0.864	0.979	1183	157313142
"Male"	"5yrs_2018_2022"	"Kaposi Sarcoma"	"Non-Hispanic Unknown Race"	 	 	 	 	185	0
"Male"	"10yrs_2013_2022"	"All Sites"	"AllRaceEth"	493.309	0.169	492.978	493.641	8970351	1614132754
"Male"	"10yrs_2013_2022"	"All Sites"	"Non-Hispanic White"	509.592	0.201	509.199	509.986	6853707	996261242
"Male"	"10yrs_2013_2022"	"All Sites"	"Non-Hispanic Black"	536.612	0.580	535.477	537.749	976517	205924661
"Male"	"10yrs_2013_2022"	"All Sites"	"Non-Hispanic American Indian/Alaska Native"	429.530	1.993	425.633	433.453	52032	13294890
"Male"	"10yrs_2013_2022"	"All Sites"	"Non-Hispanic Asian or Pacific Islander"	298.775	0.595	297.610	299.944	267054	98083070
"Male"	"10yrs_2013_2022"	"All Sites"	"Hispanic (All Races)"	376.475	0.486	375.524	377.429	708535	300568891
"Male"	"10yrs_2013_2022"	"All Sites"	"Non-Hispanic Unknown Race"	 	 	 	 	112506	0
"Male"	"10yrs_2013_2022"	"Oral Cavity and Pharynx"	"AllRaceEth"	18.244	0.032	18.182	18.307	343168	1614132754
"Male"	"10yrs_2013_2022"	"Oral Cavity and Pharynx"	"Non-Hispanic White"	20.375	0.040	20.297	20.453	279534	996261242
"Male"	"10yrs_2013_2022"	"Oral Cavity and Pharynx"	"Non-Hispanic Black"	13.629	0.089	13.456	13.805	26210	205924661
"Male"	"10yrs_2013_2022"	"Oral Cavity and Pharynx"	"Non-Hispanic American Indian/Alaska Native"	16.739	0.374	16.015	17.488	2194	13294890
"Male"	"10yrs_2013_2022"	"Oral Cavity and Pharynx"	"Non-Hispanic Asian or Pacific Islander"	11.897	0.114	11.674	12.124	11309	98083070
"Male"	"10yrs_2013_2022"	"Oral Cavity and Pharynx"	"Hispanic (All Races)"	10.597	0.079	10.444	10.753	21093	300568891
"Male"	"10yrs_2013_2022"	"Oral Cavity and Pharynx"	"Non-Hispanic Unknown Race"	 	 	 	 	2828	0
"Male"	"10yrs_2013_2022"	"Esophagus"	"AllRaceEth"	7.883	0.021	7.842	7.925	145960	1614132754
"Male"	"10yrs_2013_2022"	"Esophagus"	"Non-Hispanic White"	8.801	0.026	8.751	8.852	121898	996261242
"Male"	"10yrs_2013_2022"	"Esophagus"	"Non-Hispanic Black"	5.879	0.061	5.760	6.000	10652	205924661
"Male"	"10yrs_2013_2022"	"Esophagus"	"Non-Hispanic American Indian/Alaska Native"	8.046	0.271	7.522	8.595	984	13294890
"Male"	"10yrs_2013_2022"	"Esophagus"	"Non-Hispanic Asian or Pacific Islander"	3.631	0.065	3.504	3.761	3278	98083070
"Male"	"10yrs_2013_2022"	"Esophagus"	"Hispanic (All Races)"	4.773	0.055	4.665	4.883	8612	300568891
"Male"	"10yrs_2013_2022"	"Esophagus"	"Non-Hispanic Unknown Race"	 	 	 	 	536	0
"Male"	"10yrs_2013_2022"	"Stomach"	"AllRaceEth"	8.638	0.023	8.594	8.682	153860	1614132754
"Male"	"10yrs_2013_2022"	"Stomach"	"Non-Hispanic White"	7.328	0.024	7.281	7.375	97876	996261242
"Male"	"10yrs_2013_2022"	"Stomach"	"Non-Hispanic Black"	13.267	0.096	13.080	13.456	22180	205924661
"Male"	"10yrs_2013_2022"	"Stomach"	"Non-Hispanic American Indian/Alaska Native"	10.205	0.315	9.597	10.840	1180	13294890
"Male"	"10yrs_2013_2022"	"Stomach"	"Non-Hispanic Asian or Pacific Islander"	12.288	0.123	12.048	12.531	10622	98083070
"Male"	"10yrs_2013_2022"	"Stomach"	"Hispanic (All Races)"	11.627	0.087	11.458	11.799	21104	300568891
"Male"	"10yrs_2013_2022"	"Stomach"	"Non-Hispanic Unknown Race"	 	 	 	 	898	0
"Male"	"10yrs_2013_2022"	"Colon and Rectum"	"AllRaceEth"	42.919	0.050	42.820	43.018	763198	1614132754
"Male"	"10yrs_2013_2022"	"Colon and Rectum"	"Non-Hispanic White"	42.733	0.059	42.617	42.850	553342	996261242
"Male"	"10yrs_2013_2022"	"Colon and Rectum"	"Non-Hispanic Black"	50.724	0.181	50.370	51.080	89650	205924661
"Male"	"10yrs_2013_2022"	"Colon and Rectum"	"Non-Hispanic American Indian/Alaska Native"	47.725	0.664	46.432	49.044	5760	13294890
"Male"	"10yrs_2013_2022"	"Colon and Rectum"	"Non-Hispanic Asian or Pacific Islander"	34.735	0.200	34.344	35.130	31782	98083070
"Male"	"10yrs_2013_2022"	"Colon and Rectum"	"Hispanic (All Races)"	39.759	0.156	39.455	40.066	76588	300568891
"Male"	"10yrs_2013_2022"	"Colon and Rectum"	"Non-Hispanic Unknown Race"	 	 	 	 	6076	0
"Male"	"10yrs_2013_2022"	"Liver and Intrahepatic Bile Duct"	"AllRaceEth"	13.006	0.027	12.954	13.059	251703	1614132754
"Male"	"10yrs_2013_2022"	"Liver and Intrahepatic Bile Duct"	"Non-Hispanic White"	11.013	0.028	10.957	11.069	158108	996261242
"Male"	"10yrs_2013_2022"	"Liver and Intrahepatic Bile Duct"	"Non-Hispanic Black"	16.961	0.097	16.771	17.152	34116	205924661
"Male"	"10yrs_2013_2022"	"Liver and Intrahepatic Bile Duct"	"Non-Hispanic American Indian/Alaska Native"	21.052	0.418	20.241	21.887	2810	13294890
"Male"	"10yrs_2013_2022"	"Liver and Intrahepatic Bile Duct"	"Non-Hispanic Asian or Pacific Islander"	18.119	0.145	17.837	18.405	16631	98083070
"Male"	"10yrs_2013_2022"	"Liver and Intrahepatic Bile Duct"	"Hispanic (All Races)"	19.983	0.109	19.770	20.198	38957	300568891
"Male"	"10yrs_2013_2022"	"Liver and Intrahepatic Bile Duct"	"Non-Hispanic Unknown Race"	 	 	 	 	1081	0
"Male"	"10yrs_2013_2022"	"Pancreas"	"AllRaceEth"	15.292	0.030	15.233	15.351	275579	1614132754
"Male"	"10yrs_2013_2022"	"Pancreas"	"Non-Hispanic White"	15.498	0.035	15.430	15.566	210260	996261242
"Male"	"10yrs_2013_2022"	"Pancreas"	"Non-Hispanic Black"	17.974	0.109	17.760	18.189	31052	205924661
"Male"	"10yrs_2013_2022"	"Pancreas"	"Non-Hispanic American Indian/Alaska Native"	13.460	0.357	12.769	14.177	1602	13294890
"Male"	"10yrs_2013_2022"	"Pancreas"	"Non-Hispanic Asian or Pacific Islander"	10.628	0.115	10.404	10.855	9127	98083070
"Male"	"10yrs_2013_2022"	"Pancreas"	"Hispanic (All Races)"	12.851	0.092	12.671	13.033	22529	300568891
"Male"	"10yrs_2013_2022"	"Pancreas"	"Non-Hispanic Unknown Race"	 	 	 	 	1009	0
"Male"	"10yrs_2013_2022"	"Larynx"	"AllRaceEth"	5.207	0.017	5.174	5.241	98688	1614132754
"Male"	"10yrs_2013_2022"	"Larynx"	"Non-Hispanic White"	5.316	0.020	5.276	5.355	74597	996261242
"Male"	"10yrs_2013_2022"	"Larynx"	"Non-Hispanic Black"	7.430	0.068	7.298	7.564	13729	205924661
"Male"	"10yrs_2013_2022"	"Larynx"	"Non-Hispanic American Indian/Alaska Native"	5.401	0.219	4.980	5.848	680	13294890
"Male"	"10yrs_2013_2022"	"Larynx"	"Non-Hispanic Asian or Pacific Islander"	1.967	0.048	1.873	2.064	1756	98083070
"Male"	"10yrs_2013_2022"	"Larynx"	"Hispanic (All Races)"	4.099	0.051	3.999	4.201	7374	300568891
"Male"	"10yrs_2013_2022"	"Larynx"	"Non-Hispanic Unknown Race"	 	 	 	 	552	0
"Male"	"10yrs_2013_2022"	"Lung and Bronchus"	"AllRaceEth"	63.212	0.061	63.093	63.331	1146149	1614132754
"Male"	"10yrs_2013_2022"	"Lung and Bronchus"	"Non-Hispanic White"	66.628	0.071	66.489	66.767	919101	996261242
"Male"	"10yrs_2013_2022"	"Lung and Bronchus"	"Non-Hispanic Black"	73.799	0.223	73.363	74.237	126157	205924661
"Male"	"10yrs_2013_2022"	"Lung and Bronchus"	"Non-Hispanic American Indian/Alaska Native"	60.544	0.768	59.048	62.066	7033	13294890
"Male"	"10yrs_2013_2022"	"Lung and Bronchus"	"Non-Hispanic Asian or Pacific Islander"	41.383	0.227	40.939	41.831	35242	98083070
"Male"	"10yrs_2013_2022"	"Lung and Bronchus"	"Hispanic (All Races)"	34.895	0.159	34.585	35.207	55090	300568891
"Male"	"10yrs_2013_2022"	"Lung and Bronchus"	"Non-Hispanic Unknown Race"	 	 	 	 	3526	0
"Male"	"10yrs_2013_2022"	"Melanoma of the Skin"	"AllRaceEth"	29.181	0.042	29.100	29.263	512756	1614132754
"Male"	"10yrs_2013_2022"	"Melanoma of the Skin"	"Non-Hispanic White"	37.196	0.056	37.087	37.305	480337	996261242
"Male"	"10yrs_2013_2022"	"Melanoma of the Skin"	"Non-Hispanic Black"	1.086	0.027	1.033	1.141	1790	205924661
"Male"	"10yrs_2013_2022"	"Melanoma of the Skin"	"Non-Hispanic American Indian/Alaska Native"	11.366	0.331	10.726	12.033	1319	13294890
"Male"	"10yrs_2013_2022"	"Melanoma of the Skin"	"Non-Hispanic Asian or Pacific Islander"	1.445	0.041	1.365	1.529	1290	98083070
"Male"	"10yrs_2013_2022"	"Melanoma of the Skin"	"Hispanic (All Races)"	5.153	0.058	5.041	5.268	9418	300568891
"Male"	"10yrs_2013_2022"	"Melanoma of the Skin"	"Non-Hispanic Unknown Race"	 	 	 	 	18602	0
"Male"	"10yrs_2013_2022"	"Breast"	"AllRaceEth"	1.266	0.009	1.249	1.283	22542	1614132754
"Male"	"10yrs_2013_2022"	"Breast"	"Non-Hispanic White"	1.279	0.010	1.259	1.299	17033	996261242
"Male"	"10yrs_2013_2022"	"Breast"	"Non-Hispanic Black"	1.936	0.036	1.866	2.007	3309	205924661
"Male"	"10yrs_2013_2022"	"Breast"	"Non-Hispanic American Indian/Alaska Native"	0.719	0.081	0.569	0.895	87	13294890
"Male"	"10yrs_2013_2022"	"Breast"	"Non-Hispanic Asian or Pacific Islander"	0.690	0.028	0.635	0.748	620	98083070
"Male"	"10yrs_2013_2022"	"Breast"	"Hispanic (All Races)"	0.746	0.022	0.703	0.790	1338	300568891
"Male"	"10yrs_2013_2022"	"Breast"	"Non-Hispanic Unknown Race"	 	 	 	 	155	0
"Male"	"10yrs_2013_2022"	"Cervix Uteri"	"AllRaceEth"	 	 	 	 	 	1614132754
"Male"	"10yrs_2013_2022"	"Cervix Uteri"	"Non-Hispanic White"	 	 	 	 	 	996261242
"Male"	"10yrs_2013_2022"	"Cervix Uteri"	"Non-Hispanic Black"	 	 	 	 	 	205924661
"Male"	"10yrs_2013_2022"	"Cervix Uteri"	"Non-Hispanic American Indian/Alaska Native"	 	 	 	 	 	13294890
"Male"	"10yrs_2013_2022"	"Cervix Uteri"	"Non-Hispanic Asian or Pacific Islander"	 	 	 	 	 	98083070
"Male"	"10yrs_2013_2022"	"Cervix Uteri"	"Hispanic (All Races)"	 	 	 	 	 	300568891
"Male"	"10yrs_2013_2022"	"Cervix Uteri"	"Non-Hispanic Unknown Race"	 	 	 	 	 	0
"Male"	"10yrs_2013_2022"	"Corpus and Uterus, NOS"	"AllRaceEth"	 	 	 	 	 	1614132754
"Male"	"10yrs_2013_2022"	"Corpus and Uterus, NOS"	"Non-Hispanic White"	 	 	 	 	 	996261242
"Male"	"10yrs_2013_2022"	"Corpus and Uterus, NOS"	"Non-Hispanic Black"	 	 	 	 	 	205924661
"Male"	"10yrs_2013_2022"	"Corpus and Uterus, NOS"	"Non-Hispanic American Indian/Alaska Native"	 	 	 	 	 	13294890
"Male"	"10yrs_2013_2022"	"Corpus and Uterus, NOS"	"Non-Hispanic Asian or Pacific Islander"	 	 	 	 	 	98083070
"Male"	"10yrs_2013_2022"	"Corpus and Uterus, NOS"	"Hispanic (All Races)"	 	 	 	 	 	300568891
"Male"	"10yrs_2013_2022"	"Corpus and Uterus, NOS"	"Non-Hispanic Unknown Race"	 	 	 	 	 	0
"Male"	"10yrs_2013_2022"	"Ovary"	"AllRaceEth"	 	 	 	 	 	1614132754
"Male"	"10yrs_2013_2022"	"Ovary"	"Non-Hispanic White"	 	 	 	 	 	996261242
"Male"	"10yrs_2013_2022"	"Ovary"	"Non-Hispanic Black"	 	 	 	 	 	205924661
"Male"	"10yrs_2013_2022"	"Ovary"	"Non-Hispanic American Indian/Alaska Native"	 	 	 	 	 	13294890
"Male"	"10yrs_2013_2022"	"Ovary"	"Non-Hispanic Asian or Pacific Islander"	 	 	 	 	 	98083070
"Male"	"10yrs_2013_2022"	"Ovary"	"Hispanic (All Races)"	 	 	 	 	 	300568891
"Male"	"10yrs_2013_2022"	"Ovary"	"Non-Hispanic Unknown Race"	 	 	 	 	 	0
"Male"	"10yrs_2013_2022"	"Prostate"	"AllRaceEth"	112.948	0.078	112.795	113.101	2206106	1614132754
"Male"	"10yrs_2013_2022"	"Prostate"	"Non-Hispanic White"	107.313	0.087	107.141	107.484	1575983	996261242
"Male"	"10yrs_2013_2022"	"Prostate"	"Non-Hispanic Black"	183.352	0.327	182.711	183.994	353865	205924661
"Male"	"10yrs_2013_2022"	"Prostate"	"Non-Hispanic American Indian/Alaska Native"	80.689	0.849	79.034	82.369	10141	13294890
"Male"	"10yrs_2013_2022"	"Prostate"	"Non-Hispanic Asian or Pacific Islander"	59.884	0.264	59.367	60.405	54404	98083070
"Male"	"10yrs_2013_2022"	"Prostate"	"Hispanic (All Races)"	89.857	0.237	89.393	90.324	163351	300568891
"Male"	"10yrs_2013_2022"	"Prostate"	"Non-Hispanic Unknown Race"	 	 	 	 	48362	0
"Male"	"10yrs_2013_2022"	"Testis"	"AllRaceEth"	5.781	0.019	5.743	5.819	90759	1614132754
"Male"	"10yrs_2013_2022"	"Testis"	"Non-Hispanic White"	6.982	0.028	6.927	7.037	64572	996261242
"Male"	"10yrs_2013_2022"	"Testis"	"Non-Hispanic Black"	1.568	0.029	1.512	1.625	3128	205924661
"Male"	"10yrs_2013_2022"	"Testis"	"Non-Hispanic American Indian/Alaska Native"	6.565	0.228	6.126	7.027	868	13294890
"Male"	"10yrs_2013_2022"	"Testis"	"Non-Hispanic Asian or Pacific Islander"	2.207	0.046	2.118	2.299	2345	98083070
"Male"	"10yrs_2013_2022"	"Testis"	"Hispanic (All Races)"	5.555	0.042	5.473	5.638	18227	300568891
"Male"	"10yrs_2013_2022"	"Testis"	"Non-Hispanic Unknown Race"	 	 	 	 	1619	0
"Male"	"10yrs_2013_2022"	"Urinary Bladder"	"AllRaceEth"	33.965	0.045	33.876	34.054	588045	1614132754
"Male"	"10yrs_2013_2022"	"Urinary Bladder"	"Non-Hispanic White"	38.230	0.055	38.123	38.338	507773	996261242
"Male"	"10yrs_2013_2022"	"Urinary Bladder"	"Non-Hispanic Black"	19.754	0.121	19.518	19.992	30959	205924661
"Male"	"10yrs_2013_2022"	"Urinary Bladder"	"Non-Hispanic American Indian/Alaska Native"	21.042	0.469	20.132	21.980	2286	13294890
"Male"	"10yrs_2013_2022"	"Urinary Bladder"	"Non-Hispanic Asian or Pacific Islander"	14.783	0.139	14.512	15.057	12073	98083070
"Male"	"10yrs_2013_2022"	"Urinary Bladder"	"Hispanic (All Races)"	18.862	0.118	18.630	19.095	29045	300568891
"Male"	"10yrs_2013_2022"	"Urinary Bladder"	"Non-Hispanic Unknown Race"	 	 	 	 	5909	0
"Male"	"10yrs_2013_2022"	"Kidney and Renal Pelvis"	"AllRaceEth"	23.501	0.037	23.429	23.574	428423	1614132754
"Male"	"10yrs_2013_2022"	"Kidney and Renal Pelvis"	"Non-Hispanic White"	23.804	0.044	23.718	23.891	315357	996261242
"Male"	"10yrs_2013_2022"	"Kidney and Renal Pelvis"	"Non-Hispanic Black"	26.312	0.125	26.066	26.558	49074	205924661
"Male"	"10yrs_2013_2022"	"Kidney and Renal Pelvis"	"Non-Hispanic American Indian/Alaska Native"	33.086	0.540	32.036	34.162	4115	13294890
"Male"	"10yrs_2013_2022"	"Kidney and Renal Pelvis"	"Non-Hispanic Asian or Pacific Islander"	11.516	0.114	11.293	11.741	10728	98083070
"Male"	"10yrs_2013_2022"	"Kidney and Renal Pelvis"	"Hispanic (All Races)"	22.963	0.115	22.739	23.188	46595	300568891
"Male"	"10yrs_2013_2022"	"Kidney and Renal Pelvis"	"Non-Hispanic Unknown Race"	 	 	 	 	2554	0
"Male"	"10yrs_2013_2022"	"Brain and Other Nervous System"	"AllRaceEth"	7.548	0.021	7.506	7.590	130580	1614132754
"Male"	"10yrs_2013_2022"	"Brain and Other Nervous System"	"Non-Hispanic White"	8.552	0.028	8.497	8.607	101580	996261242
"Male"	"10yrs_2013_2022"	"Brain and Other Nervous System"	"Non-Hispanic Black"	4.775	0.052	4.673	4.879	9202	205924661
"Male"	"10yrs_2013_2022"	"Brain and Other Nervous System"	"Non-Hispanic American Indian/Alaska Native"	6.242	0.233	5.794	6.716	779	13294890
"Male"	"10yrs_2013_2022"	"Brain and Other Nervous System"	"Non-Hispanic Asian or Pacific Islander"	4.567	0.071	4.428	4.708	4289	98083070
"Male"	"10yrs_2013_2022"	"Brain and Other Nervous System"	"Hispanic (All Races)"	5.887	0.055	5.780	5.996	13876	300568891
"Male"	"10yrs_2013_2022"	"Brain and Other Nervous System"	"Non-Hispanic Unknown Race"	 	 	 	 	854	0
"Male"	"10yrs_2013_2022"	"Thyroid"	"AllRaceEth"	7.150	0.021	7.109	7.191	124341	1614132754
"Male"	"10yrs_2013_2022"	"Thyroid"	"Non-Hispanic White"	7.970	0.027	7.917	8.024	93884	996261242
"Male"	"10yrs_2013_2022"	"Thyroid"	"Non-Hispanic Black"	3.707	0.046	3.617	3.799	7046	205924661
"Male"	"10yrs_2013_2022"	"Thyroid"	"Non-Hispanic American Indian/Alaska Native"	5.883	0.226	5.449	6.342	734	13294890
"Male"	"10yrs_2013_2022"	"Thyroid"	"Non-Hispanic Asian or Pacific Islander"	7.280	0.087	7.110	7.453	7207	98083070
"Male"	"10yrs_2013_2022"	"Thyroid"	"Hispanic (All Races)"	5.867	0.053	5.763	5.972	14044	300568891
"Male"	"10yrs_2013_2022"	"Thyroid"	"Non-Hispanic Unknown Race"	 	 	 	 	1426	0
"Male"	"10yrs_2013_2022"	"Hodgkin Lymphoma"	"AllRaceEth"	2.906	0.013	2.879	2.932	48037	1614132754
"Male"	"10yrs_2013_2022"	"Hodgkin Lymphoma"	"Non-Hispanic White"	3.109	0.018	3.074	3.144	32569	996261242
"Male"	"10yrs_2013_2022"	"Hodgkin Lymphoma"	"Non-Hispanic Black"	3.026	0.040	2.949	3.105	6124	205924661
"Male"	"10yrs_2013_2022"	"Hodgkin Lymphoma"	"Non-Hispanic American Indian/Alaska Native"	1.995	0.128	1.751	2.263	260	13294890
"Male"	"10yrs_2013_2022"	"Hodgkin Lymphoma"	"Non-Hispanic Asian or Pacific Islander"	1.560	0.040	1.482	1.641	1548	98083070
"Male"	"10yrs_2013_2022"	"Hodgkin Lymphoma"	"Hispanic (All Races)"	2.697	0.035	2.628	2.767	6999	300568891
"Male"	"10yrs_2013_2022"	"Hodgkin Lymphoma"	"Non-Hispanic Unknown Race"	 	 	 	 	537	0
"Male"	"10yrs_2013_2022"	"Non-Hodgkin Lymphoma"	"AllRaceEth"	22.970	0.037	22.897	23.043	402236	1614132754
"Male"	"10yrs_2013_2022"	"Non-Hodgkin Lymphoma"	"Non-Hispanic White"	24.151	0.045	24.063	24.238	312013	996261242
"Male"	"10yrs_2013_2022"	"Non-Hodgkin Lymphoma"	"Non-Hispanic Black"	17.155	0.103	16.952	17.359	30915	205924661
"Male"	"10yrs_2013_2022"	"Non-Hodgkin Lymphoma"	"Non-Hispanic American Indian/Alaska Native"	16.434	0.393	15.672	17.221	1955	13294890
"Male"	"10yrs_2013_2022"	"Non-Hodgkin Lymphoma"	"Non-Hispanic Asian or Pacific Islander"	16.063	0.138	15.793	16.336	14292	98083070
