"Sex"	"LatestYears_1_5_10"	"USCS Sites"	"Race and origin recode with AllRaceEth"	"Age-Adjusted Rate"	"Standard Error"	"Lower Confidence Interval"	"Upper Confidence Interval"	"Count"	"Population"
"Male"	"5yrs_2014_2018"	"Kidney and Renal Pelvis"	"Non-Hispanic Asian or Pacific Islander"	11.372	0.166	11.049	11.702	4922	46791018
"Male"	"5yrs_2014_2018"	"Kidney and Renal Pelvis"	"Hispanic (All Races)"	22.623	0.166	22.298	22.951	21291	144137665
"Male"	"5yrs_2014_2018"	"Kidney and Renal Pelvis"	"Non-Hispanic Unknown Race"	 	 	 	 	1256	0
"Male"	"5yrs_2014_2018"	"Brain and Other Nervous System"	"AllRaceEth"	7.659	0.031	7.599	7.720	64601	793242039
"Male"	"5yrs_2014_2018"	"Brain and Other Nervous System"	"Non-Hispanic White"	8.703	0.040	8.624	8.783	50860	494940244
"Male"	"5yrs_2014_2018"	"Brain and Other Nervous System"	"Non-Hispanic Black"	4.807	0.075	4.661	4.956	4496	100754448
"Male"	"5yrs_2014_2018"	"Brain and Other Nervous System"	"Non-Hispanic American Indian/Alaska Native"	5.699	0.322	5.086	6.366	347	6618664
"Male"	"5yrs_2014_2018"	"Brain and Other Nervous System"	"Non-Hispanic Asian or Pacific Islander"	4.466	0.103	4.267	4.672	1979	46791018
"Male"	"5yrs_2014_2018"	"Brain and Other Nervous System"	"Hispanic (All Races)"	5.842	0.080	5.686	6.001	6492	144137665
"Male"	"5yrs_2014_2018"	"Brain and Other Nervous System"	"Non-Hispanic Unknown Race"	 	 	 	 	427	0
"Male"	"5yrs_2014_2018"	"Thyroid"	"AllRaceEth"	7.312	0.030	7.253	7.371	61867	793242039
"Male"	"5yrs_2014_2018"	"Thyroid"	"Non-Hispanic White"	8.155	0.039	8.078	8.232	47226	494940244
"Male"	"5yrs_2014_2018"	"Thyroid"	"Non-Hispanic Black"	3.843	0.067	3.712	3.977	3527	100754448
"Male"	"5yrs_2014_2018"	"Thyroid"	"Non-Hispanic American Indian/Alaska Native"	5.719	0.319	5.110	6.380	348	6618664
"Male"	"5yrs_2014_2018"	"Thyroid"	"Non-Hispanic Asian or Pacific Islander"	7.503	0.129	7.252	7.761	3479	46791018
"Male"	"5yrs_2014_2018"	"Thyroid"	"Hispanic (All Races)"	5.905	0.078	5.753	6.060	6586	144137665
"Male"	"5yrs_2014_2018"	"Thyroid"	"Non-Hispanic Unknown Race"	 	 	 	 	701	0
"Male"	"5yrs_2014_2018"	"Hodgkin Lymphoma"	"AllRaceEth"	2.966	0.019	2.928	3.004	24031	793242039
"Male"	"5yrs_2014_2018"	"Hodgkin Lymphoma"	"Non-Hispanic White"	3.196	0.026	3.146	3.247	16555	494940244
"Male"	"5yrs_2014_2018"	"Hodgkin Lymphoma"	"Non-Hispanic Black"	3.054	0.057	2.942	3.168	3017	100754448
"Male"	"5yrs_2014_2018"	"Hodgkin Lymphoma"	"Non-Hispanic American Indian/Alaska Native"	2.040	0.186	1.692	2.439	131	6618664
"Male"	"5yrs_2014_2018"	"Hodgkin Lymphoma"	"Non-Hispanic Asian or Pacific Islander"	1.574	0.059	1.460	1.694	741	46791018
"Male"	"5yrs_2014_2018"	"Hodgkin Lymphoma"	"Hispanic (All Races)"	2.709	0.052	2.608	2.813	3294	144137665
"Male"	"5yrs_2014_2018"	"Hodgkin Lymphoma"	"Non-Hispanic Unknown Race"	 	 	 	 	293	0
"Male"	"5yrs_2014_2018"	"Non-Hodgkin Lymphoma"	"AllRaceEth"	23.260	0.053	23.155	23.365	198083	793242039
"Male"	"5yrs_2014_2018"	"Non-Hodgkin Lymphoma"	"Non-Hispanic White"	24.373	0.064	24.248	24.498	154604	494940244
"Male"	"5yrs_2014_2018"	"Non-Hodgkin Lymphoma"	"Non-Hispanic Black"	17.443	0.150	17.151	17.739	15197	100754448
"Male"	"5yrs_2014_2018"	"Non-Hodgkin Lymphoma"	"Non-Hispanic American Indian/Alaska Native"	16.457	0.574	15.351	17.619	930	6618664
"Male"	"5yrs_2014_2018"	"Non-Hodgkin Lymphoma"	"Non-Hispanic Asian or Pacific Islander"	16.014	0.202	15.620	16.415	6643	46791018
"Male"	"5yrs_2014_2018"	"Non-Hodgkin Lymphoma"	"Hispanic (All Races)"	20.392	0.164	20.072	20.715	18392	144137665
"Male"	"5yrs_2014_2018"	"Non-Hodgkin Lymphoma"	"Non-Hispanic Unknown Race"	 	 	 	 	2317	0
"Male"	"5yrs_2014_2018"	"Myeloma"	"AllRaceEth"	8.718	0.032	8.655	8.782	75767	793242039
"Male"	"5yrs_2014_2018"	"Myeloma"	"Non-Hispanic White"	7.911	0.035	7.841	7.981	52183	494940244
"Male"	"5yrs_2014_2018"	"Myeloma"	"Non-Hispanic Black"	16.937	0.154	16.637	17.241	13746	100754448
"Male"	"5yrs_2014_2018"	"Myeloma"	"Non-Hispanic American Indian/Alaska Native"	8.236	0.410	7.453	9.076	457	6618664
"Male"	"5yrs_2014_2018"	"Myeloma"	"Non-Hispanic Asian or Pacific Islander"	4.900	0.113	4.681	5.126	2001	46791018
"Male"	"5yrs_2014_2018"	"Myeloma"	"Hispanic (All Races)"	8.119	0.106	7.912	8.330	6696	144137665
"Male"	"5yrs_2014_2018"	"Myeloma"	"Non-Hispanic Unknown Race"	 	 	 	 	684	0
"Male"	"5yrs_2014_2018"	"Leukemias"	"AllRaceEth"	18.401	0.048	18.308	18.495	154386	793242039
"Male"	"5yrs_2014_2018"	"Leukemias"	"Non-Hispanic White"	19.505	0.058	19.392	19.619	121117	494940244
"Male"	"5yrs_2014_2018"	"Leukemias"	"Non-Hispanic Black"	13.900	0.137	13.632	14.172	11624	100754448
"Male"	"5yrs_2014_2018"	"Leukemias"	"Non-Hispanic American Indian/Alaska Native"	14.351	0.529	13.333	15.424	829	6618664
"Male"	"5yrs_2014_2018"	"Leukemias"	"Non-Hispanic Asian or Pacific Islander"	10.305	0.161	9.991	10.626	4306	46791018
"Male"	"5yrs_2014_2018"	"Leukemias"	"Hispanic (All Races)"	13.795	0.130	13.541	14.052	14160	144137665
"Male"	"5yrs_2014_2018"	"Leukemias"	"Non-Hispanic Unknown Race"	 	 	 	 	2350	0
"Male"	"5yrs_2014_2018"	"Mesothelioma"	"AllRaceEth"	1.470	0.014	1.444	1.498	11912	793242039
"Male"	"5yrs_2014_2018"	"Mesothelioma"	"Non-Hispanic White"	1.618	0.016	1.587	1.651	10216	494940244
"Male"	"5yrs_2014_2018"	"Mesothelioma"	"Non-Hispanic Black"	0.786	0.035	0.719	0.858	560	100754448
"Male"	"5yrs_2014_2018"	"Mesothelioma"	"Non-Hispanic American Indian/Alaska Native"	1.112	0.161	0.818	1.469	54	6618664
"Male"	"5yrs_2014_2018"	"Mesothelioma"	"Non-Hispanic Asian or Pacific Islander"	0.536	0.038	0.464	0.617	205	46791018
"Male"	"5yrs_2014_2018"	"Mesothelioma"	"Hispanic (All Races)"	1.130	0.042	1.050	1.214	832	144137665
"Male"	"5yrs_2014_2018"	"Mesothelioma"	"Non-Hispanic Unknown Race"	 	 	 	 	45	0
"Male"	"5yrs_2014_2018"	"Kaposi Sarcoma"	"AllRaceEth"	0.651	0.009	0.633	0.669	5160	793242039
"Male"	"5yrs_2014_2018"	"Kaposi Sarcoma"	"Non-Hispanic White"	0.374	0.009	0.357	0.391	2033	494940244
"Male"	"5yrs_2014_2018"	"Kaposi Sarcoma"	"Non-Hispanic Black"	1.595	0.042	1.514	1.679	1555	100754448
"Male"	"5yrs_2014_2018"	"Kaposi Sarcoma"	"Non-Hispanic American Indian/Alaska Native"	0.500	0.096	0.330	0.725	30	6618664
"Male"	"5yrs_2014_2018"	"Kaposi Sarcoma"	"Non-Hispanic Asian or Pacific Islander"	0.312	0.027	0.261	0.370	137	46791018
"Male"	"5yrs_2014_2018"	"Kaposi Sarcoma"	"Hispanic (All Races)"	1.081	0.034	1.016	1.150	1218	144137665
"Male"	"5yrs_2014_2018"	"Kaposi Sarcoma"	"Non-Hispanic Unknown Race"	 	 	 	 	187	0
"Male"	"10yrs_2009_2018"	"All Sites"	"AllRaceEth"	507.363	0.178	507.013	507.713	8444125	1559251032
"Male"	"10yrs_2009_2018"	"All Sites"	"Non-Hispanic White"	519.426	0.208	519.019	519.834	6546754	987794816
"Male"	"10yrs_2009_2018"	"All Sites"	"Non-Hispanic Black"	562.461	0.630	561.228	563.696	907056	196218043
"Male"	"10yrs_2009_2018"	"All Sites"	"Non-Hispanic American Indian/Alaska Native"	425.256	2.165	421.023	429.519	45031	12989257
"Male"	"10yrs_2009_2018"	"All Sites"	"Non-Hispanic Asian or Pacific Islander"	308.904	0.672	307.589	310.223	227232	87039283
"Male"	"10yrs_2009_2018"	"All Sites"	"Hispanic (All Races)"	392.169	0.546	391.099	393.241	609786	275209633
"Male"	"10yrs_2009_2018"	"All Sites"	"Non-Hispanic Unknown Race"	 	 	 	 	108266	0
"Male"	"10yrs_2009_2018"	"Oral Cavity and Pharynx"	"AllRaceEth"	17.846	0.033	17.782	17.910	309288	1559251032
"Male"	"10yrs_2009_2018"	"Oral Cavity and Pharynx"	"Non-Hispanic White"	19.527	0.040	19.449	19.605	252563	987794816
"Male"	"10yrs_2009_2018"	"Oral Cavity and Pharynx"	"Non-Hispanic Black"	14.520	0.096	14.332	14.710	25254	196218043
"Male"	"10yrs_2009_2018"	"Oral Cavity and Pharynx"	"Non-Hispanic American Indian/Alaska Native"	15.590	0.389	14.836	16.371	1826	12989257
"Male"	"10yrs_2009_2018"	"Oral Cavity and Pharynx"	"Non-Hispanic Asian or Pacific Islander"	11.684	0.124	11.442	11.931	9346	87039283
"Male"	"10yrs_2009_2018"	"Oral Cavity and Pharynx"	"Hispanic (All Races)"	10.754	0.087	10.584	10.926	17836	275209633
"Male"	"10yrs_2009_2018"	"Oral Cavity and Pharynx"	"Non-Hispanic Unknown Race"	 	 	 	 	2463	0
"Male"	"10yrs_2009_2018"	"Esophagus"	"AllRaceEth"	8.024	0.022	7.980	8.068	135626	1559251032
"Male"	"10yrs_2009_2018"	"Esophagus"	"Non-Hispanic White"	8.760	0.027	8.708	8.812	113422	987794816
"Male"	"10yrs_2009_2018"	"Esophagus"	"Non-Hispanic Black"	6.780	0.069	6.645	6.917	10941	196218043
"Male"	"10yrs_2009_2018"	"Esophagus"	"Non-Hispanic American Indian/Alaska Native"	7.317	0.283	6.774	7.891	780	12989257
"Male"	"10yrs_2009_2018"	"Esophagus"	"Non-Hispanic Asian or Pacific Islander"	3.648	0.073	3.506	3.795	2663	87039283
"Male"	"10yrs_2009_2018"	"Esophagus"	"Hispanic (All Races)"	4.951	0.062	4.830	5.075	7284	275209633
"Male"	"10yrs_2009_2018"	"Esophagus"	"Non-Hispanic Unknown Race"	 	 	 	 	536	0
"Male"	"10yrs_2009_2018"	"Stomach"	"AllRaceEth"	8.995	0.024	8.948	9.043	146580	1559251032
"Male"	"10yrs_2009_2018"	"Stomach"	"Non-Hispanic White"	7.640	0.025	7.591	7.690	95642	987794816
"Male"	"10yrs_2009_2018"	"Stomach"	"Non-Hispanic Black"	14.092	0.105	13.888	14.298	20800	196218043
"Male"	"10yrs_2009_2018"	"Stomach"	"Non-Hispanic American Indian/Alaska Native"	10.356	0.348	9.685	11.059	1035	12989257
"Male"	"10yrs_2009_2018"	"Stomach"	"Non-Hispanic Asian or Pacific Islander"	13.569	0.144	13.289	13.853	9578	87039283
"Male"	"10yrs_2009_2018"	"Stomach"	"Hispanic (All Races)"	12.595	0.100	12.400	12.792	18732	275209633
"Male"	"10yrs_2009_2018"	"Stomach"	"Non-Hispanic Unknown Race"	 	 	 	 	793	0
"Male"	"10yrs_2009_2018"	"Colon and Rectum"	"AllRaceEth"	45.382	0.054	45.276	45.487	744450	1559251032
"Male"	"10yrs_2009_2018"	"Colon and Rectum"	"Non-Hispanic White"	44.825	0.062	44.704	44.946	553833	987794816
"Male"	"10yrs_2009_2018"	"Colon and Rectum"	"Non-Hispanic Black"	55.190	0.200	54.798	55.584	86500	196218043
"Male"	"10yrs_2009_2018"	"Colon and Rectum"	"Non-Hispanic American Indian/Alaska Native"	47.545	0.723	46.138	48.983	5037	12989257
"Male"	"10yrs_2009_2018"	"Colon and Rectum"	"Non-Hispanic Asian or Pacific Islander"	36.987	0.230	36.538	37.440	27793	87039283
"Male"	"10yrs_2009_2018"	"Colon and Rectum"	"Hispanic (All Races)"	42.077	0.178	41.729	42.428	65394	275209633
"Male"	"10yrs_2009_2018"	"Colon and Rectum"	"Non-Hispanic Unknown Race"	 	 	 	 	5893	0
"Male"	"10yrs_2009_2018"	"Liver and Intrahepatic Bile Duct"	"AllRaceEth"	12.649	0.027	12.596	12.703	224697	1559251032
"Male"	"10yrs_2009_2018"	"Liver and Intrahepatic Bile Duct"	"Non-Hispanic White"	10.457	0.029	10.401	10.513	140046	987794816
"Male"	"10yrs_2009_2018"	"Liver and Intrahepatic Bile Duct"	"Non-Hispanic Black"	17.737	0.104	17.534	17.941	32463	196218043
"Male"	"10yrs_2009_2018"	"Liver and Intrahepatic Bile Duct"	"Non-Hispanic American Indian/Alaska Native"	20.038	0.438	19.188	20.916	2389	12989257
"Male"	"10yrs_2009_2018"	"Liver and Intrahepatic Bile Duct"	"Non-Hispanic Asian or Pacific Islander"	20.109	0.168	19.781	20.440	15409	87039283
"Male"	"10yrs_2009_2018"	"Liver and Intrahepatic Bile Duct"	"Hispanic (All Races)"	20.389	0.120	20.155	20.626	33375	275209633
"Male"	"10yrs_2009_2018"	"Liver and Intrahepatic Bile Duct"	"Non-Hispanic Unknown Race"	 	 	 	 	1015	0
"Male"	"10yrs_2009_2018"	"Pancreas"	"AllRaceEth"	14.646	0.030	14.587	14.706	241030	1559251032
"Male"	"10yrs_2009_2018"	"Pancreas"	"Non-Hispanic White"	14.734	0.035	14.666	14.802	186833	987794816
"Male"	"10yrs_2009_2018"	"Pancreas"	"Non-Hispanic Black"	17.659	0.115	17.434	17.886	26957	196218043
"Male"	"10yrs_2009_2018"	"Pancreas"	"Non-Hispanic American Indian/Alaska Native"	12.472	0.378	11.741	13.234	1278	12989257
"Male"	"10yrs_2009_2018"	"Pancreas"	"Non-Hispanic Asian or Pacific Islander"	10.300	0.126	10.055	10.549	7214	87039283
"Male"	"10yrs_2009_2018"	"Pancreas"	"Hispanic (All Races)"	12.477	0.100	12.281	12.675	17875	275209633
"Male"	"10yrs_2009_2018"	"Pancreas"	"Non-Hispanic Unknown Race"	 	 	 	 	873	0
"Male"	"10yrs_2009_2018"	"Larynx"	"AllRaceEth"	5.810	0.019	5.773	5.847	100389	1559251032
"Male"	"10yrs_2009_2018"	"Larynx"	"Non-Hispanic White"	5.873	0.022	5.831	5.915	76956	987794816
"Male"	"10yrs_2009_2018"	"Larynx"	"Non-Hispanic Black"	8.411	0.076	8.263	8.561	13911	196218043
"Male"	"10yrs_2009_2018"	"Larynx"	"Non-Hispanic American Indian/Alaska Native"	5.332	0.234	4.883	5.810	598	12989257
"Male"	"10yrs_2009_2018"	"Larynx"	"Non-Hispanic Asian or Pacific Islander"	2.156	0.056	2.047	2.269	1576	87039283
"Male"	"10yrs_2009_2018"	"Larynx"	"Hispanic (All Races)"	4.612	0.060	4.496	4.731	6839	275209633
"Male"	"10yrs_2009_2018"	"Larynx"	"Non-Hispanic Unknown Race"	 	 	 	 	509	0
"Male"	"10yrs_2009_2018"	"Lung and Bronchus"	"AllRaceEth"	70.507	0.067	70.376	70.639	1156654	1559251032
"Male"	"10yrs_2009_2018"	"Lung and Bronchus"	"Non-Hispanic White"	73.552	0.077	73.401	73.704	937685	987794816
"Male"	"10yrs_2009_2018"	"Lung and Bronchus"	"Non-Hispanic Black"	84.177	0.252	83.683	84.673	126925	196218043
"Male"	"10yrs_2009_2018"	"Lung and Bronchus"	"Non-Hispanic American Indian/Alaska Native"	65.053	0.876	63.347	66.791	6434	12989257
"Male"	"10yrs_2009_2018"	"Lung and Bronchus"	"Non-Hispanic Asian or Pacific Islander"	44.866	0.264	44.350	45.387	30918	87039283
"Male"	"10yrs_2009_2018"	"Lung and Bronchus"	"Hispanic (All Races)"	39.340	0.185	38.979	39.704	51240	275209633
"Male"	"10yrs_2009_2018"	"Lung and Bronchus"	"Non-Hispanic Unknown Race"	 	 	 	 	3452	0
"Male"	"10yrs_2009_2018"	"Melanoma of the Skin"	"AllRaceEth"	27.925	0.042	27.842	28.008	452802	1559251032
"Male"	"10yrs_2009_2018"	"Melanoma of the Skin"	"Non-Hispanic White"	35.033	0.055	34.925	35.141	426541	987794816
"Male"	"10yrs_2009_2018"	"Melanoma of the Skin"	"Non-Hispanic Black"	1.115	0.029	1.059	1.173	1667	196218043
"Male"	"10yrs_2009_2018"	"Melanoma of the Skin"	"Non-Hispanic American Indian/Alaska Native"	10.247	0.342	9.587	10.939	1056	12989257
"Male"	"10yrs_2009_2018"	"Melanoma of the Skin"	"Non-Hispanic Asian or Pacific Islander"	1.553	0.047	1.462	1.649	1154	87039283
"Male"	"10yrs_2009_2018"	"Melanoma of the Skin"	"Hispanic (All Races)"	5.016	0.062	4.894	5.139	7780	275209633
"Male"	"10yrs_2009_2018"	"Melanoma of the Skin"	"Non-Hispanic Unknown Race"	 	 	 	 	14604	0
"Male"	"10yrs_2009_2018"	"Breast"	"AllRaceEth"	1.273	0.009	1.256	1.291	20865	1559251032
"Male"	"10yrs_2009_2018"	"Breast"	"Non-Hispanic White"	1.280	0.010	1.260	1.300	16081	987794816
"Male"	"10yrs_2009_2018"	"Breast"	"Non-Hispanic Black"	1.906	0.038	1.833	1.981	2906	196218043
"Male"	"10yrs_2009_2018"	"Breast"	"Non-Hispanic American Indian/Alaska Native"	0.539	0.074	0.404	0.704	61	12989257
"Male"	"10yrs_2009_2018"	"Breast"	"Non-Hispanic Asian or Pacific Islander"	0.677	0.031	0.617	0.740	508	87039283
"Male"	"10yrs_2009_2018"	"Breast"	"Hispanic (All Races)"	0.763	0.024	0.716	0.812	1156	275209633
"Male"	"10yrs_2009_2018"	"Breast"	"Non-Hispanic Unknown Race"	 	 	 	 	153	0
"Male"	"10yrs_2009_2018"	"Cervix Uteri"	"AllRaceEth"	 	 	 	 	 	1559251032
"Male"	"10yrs_2009_2018"	"Cervix Uteri"	"Non-Hispanic White"	 	 	 	 	 	987794816
"Male"	"10yrs_2009_2018"	"Cervix Uteri"	"Non-Hispanic Black"	 	 	 	 	 	196218043
"Male"	"10yrs_2009_2018"	"Cervix Uteri"	"Non-Hispanic American Indian/Alaska Native"	 	 	 	 	 	12989257
"Male"	"10yrs_2009_2018"	"Cervix Uteri"	"Non-Hispanic Asian or Pacific Islander"	 	 	 	 	 	87039283
"Male"	"10yrs_2009_2018"	"Cervix Uteri"	"Hispanic (All Races)"	 	 	 	 	 	275209633
"Male"	"10yrs_2009_2018"	"Cervix Uteri"	"Non-Hispanic Unknown Race"	 	 	 	 	 	0
"Male"	"10yrs_2009_2018"	"Corpus and Uterus, NOS"	"AllRaceEth"	 	 	 	 	 	1559251032
"Male"	"10yrs_2009_2018"	"Corpus and Uterus, NOS"	"Non-Hispanic White"	 	 	 	 	 	987794816
"Male"	"10yrs_2009_2018"	"Corpus and Uterus, NOS"	"Non-Hispanic Black"	 	 	 	 	 	196218043
"Male"	"10yrs_2009_2018"	"Corpus and Uterus, NOS"	"Non-Hispanic American Indian/Alaska Native"	 	 	 	 	 	12989257
"Male"	"10yrs_2009_2018"	"Corpus and Uterus, NOS"	"Non-Hispanic Asian or Pacific Islander"	 	 	 	 	 	87039283
"Male"	"10yrs_2009_2018"	"Corpus and Uterus, NOS"	"Hispanic (All Races)"	 	 	 	 	 	275209633
"Male"	"10yrs_2009_2018"	"Corpus and Uterus, NOS"	"Non-Hispanic Unknown Race"	 	 	 	 	 	0
"Male"	"10yrs_2009_2018"	"Ovary"	"AllRaceEth"	 	 	 	 	 	1559251032
"Male"	"10yrs_2009_2018"	"Ovary"	"Non-Hispanic White"	 	 	 	 	 	987794816
"Male"	"10yrs_2009_2018"	"Ovary"	"Non-Hispanic Black"	 	 	 	 	 	196218043
"Male"	"10yrs_2009_2018"	"Ovary"	"Non-Hispanic American Indian/Alaska Native"	 	 	 	 	 	12989257
"Male"	"10yrs_2009_2018"	"Ovary"	"Non-Hispanic Asian or Pacific Islander"	 	 	 	 	 	87039283
"Male"	"10yrs_2009_2018"	"Ovary"	"Hispanic (All Races)"	 	 	 	 	 	275209633
"Male"	"10yrs_2009_2018"	"Ovary"	"Non-Hispanic Unknown Race"	 	 	 	 	 	0
"Male"	"10yrs_2009_2018"	"Prostate"	"AllRaceEth"	116.859	0.083	116.697	117.022	2063705	1559251032
"Male"	"10yrs_2009_2018"	"Prostate"	"Non-Hispanic White"	110.164	0.092	109.985	110.344	1495361	987794816
"Male"	"10yrs_2009_2018"	"Prostate"	"Non-Hispanic Black"	190.138	0.356	189.441	190.836	320804	196218043
"Male"	"10yrs_2009_2018"	"Prostate"	"Non-Hispanic American Indian/Alaska Native"	82.691	0.947	80.846	84.567	8893	12989257
"Male"	"10yrs_2009_2018"	"Prostate"	"Non-Hispanic Asian or Pacific Islander"	60.853	0.296	60.274	61.437	45092	87039283
"Male"	"10yrs_2009_2018"	"Prostate"	"Hispanic (All Races)"	97.480	0.273	96.946	98.016	143992	275209633
"Male"	"10yrs_2009_2018"	"Prostate"	"Non-Hispanic Unknown Race"	 	 	 	 	49563	0
"Male"	"10yrs_2009_2018"	"Testis"	"AllRaceEth"	5.670	0.019	5.632	5.708	86558	1559251032
"Male"	"10yrs_2009_2018"	"Testis"	"Non-Hispanic White"	6.971	0.028	6.916	7.026	64495	987794816
"Male"	"10yrs_2009_2018"	"Testis"	"Non-Hispanic Black"	1.521	0.029	1.465	1.579	2868	196218043
"Male"	"10yrs_2009_2018"	"Testis"	"Non-Hispanic American Indian/Alaska Native"	6.070	0.221	5.646	6.520	788	12989257
"Male"	"10yrs_2009_2018"	"Testis"	"Non-Hispanic Asian or Pacific Islander"	2.010	0.046	1.920	2.103	1921	87039283
"Male"	"10yrs_2009_2018"	"Testis"	"Hispanic (All Races)"	4.943	0.041	4.863	5.025	15144	275209633
"Male"	"10yrs_2009_2018"	"Testis"	"Non-Hispanic Unknown Race"	 	 	 	 	1342	0
"Male"	"10yrs_2009_2018"	"Urinary Bladder"	"AllRaceEth"	35.566	0.048	35.471	35.661	562344	1559251032
"Male"	"10yrs_2009_2018"	"Urinary Bladder"	"Non-Hispanic White"	39.640	0.058	39.528	39.753	491394	987794816
"Male"	"10yrs_2009_2018"	"Urinary Bladder"	"Non-Hispanic Black"	19.951	0.128	19.701	20.204	27683	196218043
"Male"	"10yrs_2009_2018"	"Urinary Bladder"	"Non-Hispanic American Indian/Alaska Native"	21.364	0.525	20.348	22.414	1960	12989257
"Male"	"10yrs_2009_2018"	"Urinary Bladder"	"Non-Hispanic Asian or Pacific Islander"	15.219	0.157	14.913	15.529	10101	87039283
"Male"	"10yrs_2009_2018"	"Urinary Bladder"	"Hispanic (All Races)"	19.730	0.133	19.472	19.992	25092	275209633
"Male"	"10yrs_2009_2018"	"Urinary Bladder"	"Non-Hispanic Unknown Race"	 	 	 	 	6114	0
"Male"	"10yrs_2009_2018"	"Kidney and Renal Pelvis"	"AllRaceEth"	22.731	0.038	22.657	22.805	381986	1559251032
"Male"	"10yrs_2009_2018"	"Kidney and Renal Pelvis"	"Non-Hispanic White"	22.986	0.044	22.900	23.072	287935	987794816
"Male"	"10yrs_2009_2018"	"Kidney and Renal Pelvis"	"Non-Hispanic Black"	25.656	0.131	25.401	25.914	43011	196218043
"Male"	"10yrs_2009_2018"	"Kidney and Renal Pelvis"	"Non-Hispanic American Indian/Alaska Native"	29.955	0.552	28.882	31.056	3339	12989257
"Male"	"10yrs_2009_2018"	"Kidney and Renal Pelvis"	"Non-Hispanic Asian or Pacific Islander"	11.318	0.125	11.074	11.566	8723	87039283
"Male"	"10yrs_2009_2018"	"Kidney and Renal Pelvis"	"Hispanic (All Races)"	21.986	0.124	21.745	22.230	36937	275209633
"Male"	"10yrs_2009_2018"	"Kidney and Renal Pelvis"	"Non-Hispanic Unknown Race"	 	 	 	 	2041	0
"Male"	"10yrs_2009_2018"	"Brain and Other Nervous System"	"AllRaceEth"	7.771	0.022	7.727	7.815	125992	1559251032
"Male"	"10yrs_2009_2018"	"Brain and Other Nervous System"	"Non-Hispanic White"	8.778	0.029	8.722	8.835	99949	987794816
"Male"	"10yrs_2009_2018"	"Brain and Other Nervous System"	"Non-Hispanic Black"	4.903	0.055	4.795	5.013	8702	196218043
"Male"	"10yrs_2009_2018"	"Brain and Other Nervous System"	"Non-Hispanic American Indian/Alaska Native"	5.726	0.234	5.276	6.203	677	12989257
"Male"	"10yrs_2009_2018"	"Brain and Other Nervous System"	"Non-Hispanic Asian or Pacific Islander"	4.499	0.077	4.350	4.652	3639	87039283
"Male"	"10yrs_2009_2018"	"Brain and Other Nervous System"	"Hispanic (All Races)"	5.926	0.060	5.809	6.045	12224	275209633
"Male"	"10yrs_2009_2018"	"Brain and Other Nervous System"	"Non-Hispanic Unknown Race"	 	 	 	 	801	0
"Male"	"10yrs_2009_2018"	"Thyroid"	"AllRaceEth"	7.212	0.021	7.170	7.254	118113	1559251032
"Male"	"10yrs_2009_2018"	"Thyroid"	"Non-Hispanic White"	8.050	0.028	7.996	8.104	91879	987794816
"Male"	"10yrs_2009_2018"	"Thyroid"	"Non-Hispanic Black"	3.829	0.049	3.734	3.926	6660	196218043
"Male"	"10yrs_2009_2018"	"Thyroid"	"Non-Hispanic American Indian/Alaska Native"	5.427	0.223	4.998	5.882	644	12989257
"Male"	"10yrs_2009_2018"	"Thyroid"	"Non-Hispanic Asian or Pacific Islander"	7.270	0.095	7.086	7.458	6168	87039283
"Male"	"10yrs_2009_2018"	"Thyroid"	"Hispanic (All Races)"	5.649	0.057	5.538	5.761	11539	275209633
"Male"	"10yrs_2009_2018"	"Thyroid"	"Non-Hispanic Unknown Race"	 	 	 	 	1223	0
"Male"	"10yrs_2009_2018"	"Hodgkin Lymphoma"	"AllRaceEth"	3.046	0.014	3.018	3.073	48055	1559251032
"Male"	"10yrs_2009_2018"	"Hodgkin Lymphoma"	"Non-Hispanic White"	3.273	0.018	3.237	3.309	33557	987794816
"Male"	"10yrs_2009_2018"	"Hodgkin Lymphoma"	"Non-Hispanic Black"	3.158	0.042	3.076	3.241	6011	196218043
"Male"	"10yrs_2009_2018"	"Hodgkin Lymphoma"	"Non-Hispanic American Indian/Alaska Native"	2.031	0.133	1.778	2.309	256	12989257
"Male"	"10yrs_2009_2018"	"Hodgkin Lymphoma"	"Non-Hispanic Asian or Pacific Islander"	1.537	0.043	1.454	1.624	1336	87039283
"Male"	"10yrs_2009_2018"	"Hodgkin Lymphoma"	"Hispanic (All Races)"	2.793	0.039	2.717	2.871	6388	275209633
"Male"	"10yrs_2009_2018"	"Hodgkin Lymphoma"	"Non-Hispanic Unknown Race"	 	 	 	 	507	0
"Male"	"10yrs_2009_2018"	"Non-Hodgkin Lymphoma"	"AllRaceEth"	23.536	0.039	23.460	23.613	380005	1559251032
"Male"	"10yrs_2009_2018"	"Non-Hodgkin Lymphoma"	"Non-Hispanic White"	24.652	0.046	24.562	24.743	299947	987794816
"Male"	"10yrs_2009_2018"	"Non-Hodgkin Lymphoma"	"Non-Hispanic Black"	17.631	0.110	17.416	17.847	28991	196218043
"Male"	"10yrs_2009_2018"	"Non-Hodgkin Lymphoma"	"Non-Hispanic American Indian/Alaska Native"	16.720	0.432	15.885	17.586	1748	12989257
"Male"	"10yrs_2009_2018"	"Non-Hodgkin Lymphoma"	"Non-Hispanic Asian or Pacific Islander"	16.154	0.153	15.855	16.457	11932	87039283
