"Sex"	"LatestYears_1_5_10"	"USCS Sites"	"Race and origin recode with AllRaceEth"	"Age-Adjusted Rate"	"Standard Error"	"Lower Confidence Interval"	"Upper Confidence Interval"	"Count"	"Population"
"Male"	"5yrs_2016_2020"	"Kidney and Renal Pelvis"	"Non-Hispanic Asian or Pacific Islander"	11.240	0.158	10.934	11.553	5289	48997827
"Male"	"5yrs_2016_2020"	"Kidney and Renal Pelvis"	"Hispanic (All Races)"	22.208	0.157	21.901	22.518	22689	149023560
"Male"	"5yrs_2016_2020"	"Kidney and Renal Pelvis"	"Non-Hispanic Unknown Race"	 	 	 	 	1520	0
"Male"	"5yrs_2016_2020"	"Brain and Other Nervous System"	"AllRaceEth"	7.511	0.030	7.452	7.570	64931	797255789
"Male"	"5yrs_2016_2020"	"Brain and Other Nervous System"	"Non-Hispanic White"	8.528	0.040	8.450	8.607	50472	490397586
"Male"	"5yrs_2016_2020"	"Brain and Other Nervous System"	"Non-Hispanic Black"	4.752	0.073	4.610	4.899	4558	102252389
"Male"	"5yrs_2016_2020"	"Brain and Other Nervous System"	"Non-Hispanic American Indian/Alaska Native"	5.647	0.313	5.050	6.295	351	6584427
"Male"	"5yrs_2016_2020"	"Brain and Other Nervous System"	"Non-Hispanic Asian or Pacific Islander"	4.586	0.100	4.391	4.787	2165	48997827
"Male"	"5yrs_2016_2020"	"Brain and Other Nervous System"	"Hispanic (All Races)"	5.826	0.076	5.677	5.977	6879	149023560
"Male"	"5yrs_2016_2020"	"Brain and Other Nervous System"	"Non-Hispanic Unknown Race"	 	 	 	 	506	0
"Male"	"5yrs_2016_2020"	"Thyroid"	"AllRaceEth"	7.042	0.029	6.984	7.100	60579	797255789
"Male"	"5yrs_2016_2020"	"Thyroid"	"Non-Hispanic White"	7.904	0.039	7.828	7.980	45827	490397586
"Male"	"5yrs_2016_2020"	"Thyroid"	"Non-Hispanic Black"	3.500	0.063	3.377	3.626	3313	102252389
"Male"	"5yrs_2016_2020"	"Thyroid"	"Non-Hispanic American Indian/Alaska Native"	5.305	0.300	4.734	5.926	335	6584427
"Male"	"5yrs_2016_2020"	"Thyroid"	"Non-Hispanic Asian or Pacific Islander"	6.998	0.121	6.764	7.239	3461	48997827
"Male"	"5yrs_2016_2020"	"Thyroid"	"Hispanic (All Races)"	5.752	0.074	5.609	5.898	6877	149023560
"Male"	"5yrs_2016_2020"	"Thyroid"	"Non-Hispanic Unknown Race"	 	 	 	 	766	0
"Male"	"5yrs_2016_2020"	"Hodgkin Lymphoma"	"AllRaceEth"	2.854	0.019	2.817	2.891	23404	797255789
"Male"	"5yrs_2016_2020"	"Hodgkin Lymphoma"	"Non-Hispanic White"	3.088	0.025	3.038	3.138	15956	490397586
"Male"	"5yrs_2016_2020"	"Hodgkin Lymphoma"	"Non-Hispanic Black"	2.912	0.056	2.804	3.023	2913	102252389
"Male"	"5yrs_2016_2020"	"Hodgkin Lymphoma"	"Non-Hispanic American Indian/Alaska Native"	1.980	0.180	1.642	2.367	129	6584427
"Male"	"5yrs_2016_2020"	"Hodgkin Lymphoma"	"Non-Hispanic Asian or Pacific Islander"	1.504	0.056	1.396	1.618	748	48997827
"Male"	"5yrs_2016_2020"	"Hodgkin Lymphoma"	"Hispanic (All Races)"	2.596	0.049	2.502	2.693	3359	149023560
"Male"	"5yrs_2016_2020"	"Hodgkin Lymphoma"	"Non-Hispanic Unknown Race"	 	 	 	 	299	0
"Male"	"5yrs_2016_2020"	"Non-Hodgkin Lymphoma"	"AllRaceEth"	22.440	0.052	22.339	22.541	198317	797255789
"Male"	"5yrs_2016_2020"	"Non-Hodgkin Lymphoma"	"Non-Hispanic White"	23.634	0.062	23.512	23.757	153755	490397586
"Male"	"5yrs_2016_2020"	"Non-Hodgkin Lymphoma"	"Non-Hispanic Black"	16.718	0.143	16.439	17.000	15141	102252389
"Male"	"5yrs_2016_2020"	"Non-Hodgkin Lymphoma"	"Non-Hispanic American Indian/Alaska Native"	16.170	0.547	15.116	17.277	966	6584427
"Male"	"5yrs_2016_2020"	"Non-Hodgkin Lymphoma"	"Non-Hispanic Asian or Pacific Islander"	15.398	0.188	15.031	15.771	6990	48997827
"Male"	"5yrs_2016_2020"	"Non-Hodgkin Lymphoma"	"Hispanic (All Races)"	19.571	0.153	19.272	19.872	19139	149023560
"Male"	"5yrs_2016_2020"	"Non-Hodgkin Lymphoma"	"Non-Hispanic Unknown Race"	 	 	 	 	2326	0
"Male"	"5yrs_2016_2020"	"Myeloma"	"AllRaceEth"	8.543	0.031	8.482	8.605	77422	797255789
"Male"	"5yrs_2016_2020"	"Myeloma"	"Non-Hispanic White"	7.752	0.035	7.685	7.821	52702	490397586
"Male"	"5yrs_2016_2020"	"Myeloma"	"Non-Hispanic Black"	16.599	0.147	16.312	16.890	14299	102252389
"Male"	"5yrs_2016_2020"	"Myeloma"	"Non-Hispanic American Indian/Alaska Native"	7.258	0.362	6.566	8.003	440	6584427
"Male"	"5yrs_2016_2020"	"Myeloma"	"Non-Hispanic Asian or Pacific Islander"	4.817	0.106	4.611	5.029	2162	48997827
"Male"	"5yrs_2016_2020"	"Myeloma"	"Hispanic (All Races)"	7.858	0.099	7.664	8.054	7143	149023560
"Male"	"5yrs_2016_2020"	"Myeloma"	"Non-Hispanic Unknown Race"	 	 	 	 	676	0
"Male"	"5yrs_2016_2020"	"Leukemias"	"AllRaceEth"	17.679	0.046	17.589	17.770	153532	797255789
"Male"	"5yrs_2016_2020"	"Leukemias"	"Non-Hispanic White"	18.833	0.057	18.723	18.945	119683	490397586
"Male"	"5yrs_2016_2020"	"Leukemias"	"Non-Hispanic Black"	13.311	0.130	13.057	13.569	11681	102252389
"Male"	"5yrs_2016_2020"	"Leukemias"	"Non-Hispanic American Indian/Alaska Native"	13.677	0.501	12.713	14.692	820	6584427
"Male"	"5yrs_2016_2020"	"Leukemias"	"Non-Hispanic Asian or Pacific Islander"	9.960	0.151	9.666	10.261	4524	48997827
"Male"	"5yrs_2016_2020"	"Leukemias"	"Hispanic (All Races)"	13.231	0.121	12.994	13.470	14563	149023560
"Male"	"5yrs_2016_2020"	"Leukemias"	"Non-Hispanic Unknown Race"	 	 	 	 	2261	0
"Male"	"5yrs_2016_2020"	"Mesothelioma"	"AllRaceEth"	1.304	0.013	1.279	1.329	11062	797255789
"Male"	"5yrs_2016_2020"	"Mesothelioma"	"Non-Hispanic White"	1.444	0.015	1.414	1.474	9441	490397586
"Male"	"5yrs_2016_2020"	"Mesothelioma"	"Non-Hispanic Black"	0.690	0.032	0.629	0.754	530	102252389
"Male"	"5yrs_2016_2020"	"Mesothelioma"	"Non-Hispanic American Indian/Alaska Native"	0.975	0.139	0.721	1.286	54	6584427
"Male"	"5yrs_2016_2020"	"Mesothelioma"	"Non-Hispanic Asian or Pacific Islander"	0.482	0.035	0.417	0.554	203	48997827
"Male"	"5yrs_2016_2020"	"Mesothelioma"	"Hispanic (All Races)"	0.991	0.037	0.919	1.066	797	149023560
"Male"	"5yrs_2016_2020"	"Mesothelioma"	"Non-Hispanic Unknown Race"	 	 	 	 	37	0
"Male"	"5yrs_2016_2020"	"Kaposi Sarcoma"	"AllRaceEth"	0.594	0.009	0.577	0.611	4797	797255789
"Male"	"5yrs_2016_2020"	"Kaposi Sarcoma"	"Non-Hispanic White"	0.334	0.008	0.318	0.350	1832	490397586
"Male"	"5yrs_2016_2020"	"Kaposi Sarcoma"	"Non-Hispanic Black"	1.485	0.040	1.407	1.565	1468	102252389
"Male"	"5yrs_2016_2020"	"Kaposi Sarcoma"	"Non-Hispanic American Indian/Alaska Native"	0.532	0.097	0.358	0.759	32	6584427
"Male"	"5yrs_2016_2020"	"Kaposi Sarcoma"	"Non-Hispanic Asian or Pacific Islander"	0.265	0.024	0.220	0.316	127	48997827
"Male"	"5yrs_2016_2020"	"Kaposi Sarcoma"	"Hispanic (All Races)"	0.964	0.031	0.904	1.027	1141	149023560
"Male"	"5yrs_2016_2020"	"Kaposi Sarcoma"	"Non-Hispanic Unknown Race"	 	 	 	 	197	0
"Male"	"10yrs_2011_2020"	"All Sites"	"AllRaceEth"	493.233	0.172	492.895	493.571	8568435	1573141888
"Male"	"10yrs_2011_2020"	"All Sites"	"Non-Hispanic White"	508.522	0.203	508.124	508.921	6607217	983105807
"Male"	"10yrs_2011_2020"	"All Sites"	"Non-Hispanic Black"	539.651	0.596	538.484	540.820	925074	199883215
"Male"	"10yrs_2011_2020"	"All Sites"	"Non-Hispanic American Indian/Alaska Native"	414.168	2.040	410.179	418.185	46771	12969086
"Male"	"10yrs_2011_2020"	"All Sites"	"Non-Hispanic Asian or Pacific Islander"	297.854	0.623	296.634	299.078	241903	91803952
"Male"	"10yrs_2011_2020"	"All Sites"	"Hispanic (All Races)"	371.274	0.504	370.288	372.262	635706	285379828
"Male"	"10yrs_2011_2020"	"All Sites"	"Non-Hispanic Unknown Race"	 	 	 	 	111764	0
"Male"	"10yrs_2011_2020"	"Oral Cavity and Pharynx"	"AllRaceEth"	17.989	0.032	17.925	18.052	323100	1573141888
"Male"	"10yrs_2011_2020"	"Oral Cavity and Pharynx"	"Non-Hispanic White"	19.928	0.040	19.849	20.006	263813	983105807
"Male"	"10yrs_2011_2020"	"Oral Cavity and Pharynx"	"Non-Hispanic Black"	13.959	0.092	13.779	14.141	25444	199883215
"Male"	"10yrs_2011_2020"	"Oral Cavity and Pharynx"	"Non-Hispanic American Indian/Alaska Native"	15.835	0.376	15.106	16.590	1961	12969086
"Male"	"10yrs_2011_2020"	"Oral Cavity and Pharynx"	"Non-Hispanic Asian or Pacific Islander"	11.698	0.119	11.467	11.933	10156	91803952
"Male"	"10yrs_2011_2020"	"Oral Cavity and Pharynx"	"Hispanic (All Races)"	10.462	0.081	10.303	10.623	19013	285379828
"Male"	"10yrs_2011_2020"	"Oral Cavity and Pharynx"	"Non-Hispanic Unknown Race"	 	 	 	 	2713	0
"Male"	"10yrs_2011_2020"	"Esophagus"	"AllRaceEth"	7.885	0.022	7.843	7.927	139255	1573141888
"Male"	"10yrs_2011_2020"	"Esophagus"	"Non-Hispanic White"	8.717	0.026	8.665	8.768	116466	983105807
"Male"	"10yrs_2011_2020"	"Esophagus"	"Non-Hispanic Black"	6.246	0.064	6.120	6.373	10685	199883215
"Male"	"10yrs_2011_2020"	"Esophagus"	"Non-Hispanic American Indian/Alaska Native"	7.401	0.272	6.877	7.954	837	12969086
"Male"	"10yrs_2011_2020"	"Esophagus"	"Non-Hispanic Asian or Pacific Islander"	3.557	0.068	3.424	3.693	2893	91803952
"Male"	"10yrs_2011_2020"	"Esophagus"	"Hispanic (All Races)"	4.779	0.058	4.666	4.894	7794	285379828
"Male"	"10yrs_2011_2020"	"Esophagus"	"Non-Hispanic Unknown Race"	 	 	 	 	580	0
"Male"	"10yrs_2011_2020"	"Stomach"	"AllRaceEth"	8.697	0.023	8.652	8.742	148124	1573141888
"Male"	"10yrs_2011_2020"	"Stomach"	"Non-Hispanic White"	7.416	0.025	7.368	7.464	95869	983105807
"Male"	"10yrs_2011_2020"	"Stomach"	"Non-Hispanic Black"	13.407	0.098	13.215	13.601	21114	199883215
"Male"	"10yrs_2011_2020"	"Stomach"	"Non-Hispanic American Indian/Alaska Native"	10.203	0.329	9.568	10.868	1091	12969086
"Male"	"10yrs_2011_2020"	"Stomach"	"Non-Hispanic Asian or Pacific Islander"	12.620	0.131	12.366	12.879	9906	91803952
"Male"	"10yrs_2011_2020"	"Stomach"	"Hispanic (All Races)"	11.725	0.091	11.548	11.905	19289	285379828
"Male"	"10yrs_2011_2020"	"Stomach"	"Non-Hispanic Unknown Race"	 	 	 	 	855	0
"Male"	"10yrs_2011_2020"	"Colon and Rectum"	"AllRaceEth"	43.494	0.052	43.393	43.596	742368	1573141888
"Male"	"10yrs_2011_2020"	"Colon and Rectum"	"Non-Hispanic White"	43.224	0.060	43.107	43.343	546375	983105807
"Male"	"10yrs_2011_2020"	"Colon and Rectum"	"Non-Hispanic Black"	52.171	0.188	51.804	52.541	86995	199883215
"Male"	"10yrs_2011_2020"	"Colon and Rectum"	"Non-Hispanic American Indian/Alaska Native"	46.147	0.680	44.824	47.499	5205	12969086
"Male"	"10yrs_2011_2020"	"Colon and Rectum"	"Non-Hispanic Asian or Pacific Islander"	35.188	0.212	34.774	35.605	29159	91803952
"Male"	"10yrs_2011_2020"	"Colon and Rectum"	"Hispanic (All Races)"	39.541	0.163	39.222	39.862	68426	285379828
"Male"	"10yrs_2011_2020"	"Colon and Rectum"	"Non-Hispanic Unknown Race"	 	 	 	 	6208	0
"Male"	"10yrs_2011_2020"	"Liver and Intrahepatic Bile Duct"	"AllRaceEth"	12.846	0.027	12.794	12.899	237467	1573141888
"Male"	"10yrs_2011_2020"	"Liver and Intrahepatic Bile Duct"	"Non-Hispanic White"	10.782	0.029	10.726	10.838	149005	983105807
"Male"	"10yrs_2011_2020"	"Liver and Intrahepatic Bile Duct"	"Non-Hispanic Black"	17.411	0.100	17.215	17.608	33423	199883215
"Male"	"10yrs_2011_2020"	"Liver and Intrahepatic Bile Duct"	"Non-Hispanic American Indian/Alaska Native"	20.322	0.424	19.499	21.171	2561	12969086
"Male"	"10yrs_2011_2020"	"Liver and Intrahepatic Bile Duct"	"Non-Hispanic Asian or Pacific Islander"	19.112	0.155	18.808	19.419	15987	91803952
"Male"	"10yrs_2011_2020"	"Liver and Intrahepatic Bile Duct"	"Hispanic (All Races)"	19.815	0.113	19.595	20.037	35363	285379828
"Male"	"10yrs_2011_2020"	"Liver and Intrahepatic Bile Duct"	"Non-Hispanic Unknown Race"	 	 	 	 	1128	0
"Male"	"10yrs_2011_2020"	"Pancreas"	"AllRaceEth"	14.869	0.030	14.810	14.928	256221	1573141888
"Male"	"10yrs_2011_2020"	"Pancreas"	"Non-Hispanic White"	15.041	0.035	14.974	15.109	197318	983105807
"Male"	"10yrs_2011_2020"	"Pancreas"	"Non-Hispanic Black"	17.639	0.111	17.423	17.858	28773	199883215
"Male"	"10yrs_2011_2020"	"Pancreas"	"Non-Hispanic American Indian/Alaska Native"	12.671	0.362	11.972	13.399	1402	12969086
"Male"	"10yrs_2011_2020"	"Pancreas"	"Non-Hispanic Asian or Pacific Islander"	10.360	0.119	10.128	10.596	8051	91803952
"Male"	"10yrs_2011_2020"	"Pancreas"	"Hispanic (All Races)"	12.388	0.095	12.203	12.575	19669	285379828
"Male"	"10yrs_2011_2020"	"Pancreas"	"Non-Hispanic Unknown Race"	 	 	 	 	1008	0
"Male"	"10yrs_2011_2020"	"Larynx"	"AllRaceEth"	5.465	0.018	5.430	5.499	98612	1573141888
"Male"	"10yrs_2011_2020"	"Larynx"	"Non-Hispanic White"	5.561	0.021	5.520	5.602	75183	983105807
"Male"	"10yrs_2011_2020"	"Larynx"	"Non-Hispanic Black"	7.840	0.071	7.701	7.981	13703	199883215
"Male"	"10yrs_2011_2020"	"Larynx"	"Non-Hispanic American Indian/Alaska Native"	5.148	0.223	4.721	5.603	604	12969086
"Male"	"10yrs_2011_2020"	"Larynx"	"Non-Hispanic Asian or Pacific Islander"	2.017	0.051	1.917	2.120	1627	91803952
"Male"	"10yrs_2011_2020"	"Larynx"	"Hispanic (All Races)"	4.234	0.054	4.128	4.342	6937	285379828
"Male"	"10yrs_2011_2020"	"Larynx"	"Non-Hispanic Unknown Race"	 	 	 	 	558	0
"Male"	"10yrs_2011_2020"	"Lung and Bronchus"	"AllRaceEth"	66.187	0.063	66.064	66.312	1141867	1573141888
"Male"	"10yrs_2011_2020"	"Lung and Bronchus"	"Non-Hispanic White"	69.485	0.074	69.341	69.630	921241	983105807
"Male"	"10yrs_2011_2020"	"Lung and Bronchus"	"Non-Hispanic Black"	78.222	0.235	77.762	78.683	125817	199883215
"Male"	"10yrs_2011_2020"	"Lung and Bronchus"	"Non-Hispanic American Indian/Alaska Native"	61.177	0.809	59.602	62.781	6528	12969086
"Male"	"10yrs_2011_2020"	"Lung and Bronchus"	"Non-Hispanic Asian or Pacific Islander"	42.406	0.242	41.934	42.882	32645	91803952
"Male"	"10yrs_2011_2020"	"Lung and Bronchus"	"Hispanic (All Races)"	36.174	0.168	35.846	36.505	52111	285379828
"Male"	"10yrs_2011_2020"	"Lung and Bronchus"	"Non-Hispanic Unknown Race"	 	 	 	 	3525	0
"Male"	"10yrs_2011_2020"	"Melanoma of the Skin"	"AllRaceEth"	28.213	0.042	28.131	28.295	475756	1573141888
"Male"	"10yrs_2011_2020"	"Melanoma of the Skin"	"Non-Hispanic White"	35.703	0.055	35.595	35.811	446839	983105807
"Male"	"10yrs_2011_2020"	"Melanoma of the Skin"	"Non-Hispanic Black"	1.084	0.028	1.030	1.140	1700	199883215
"Male"	"10yrs_2011_2020"	"Melanoma of the Skin"	"Non-Hispanic American Indian/Alaska Native"	10.321	0.328	9.688	10.983	1127	12969086
"Male"	"10yrs_2011_2020"	"Melanoma of the Skin"	"Non-Hispanic Asian or Pacific Islander"	1.476	0.044	1.392	1.564	1207	91803952
"Male"	"10yrs_2011_2020"	"Melanoma of the Skin"	"Hispanic (All Races)"	4.884	0.058	4.770	4.999	8249	285379828
"Male"	"10yrs_2011_2020"	"Melanoma of the Skin"	"Non-Hispanic Unknown Race"	 	 	 	 	16634	0
"Male"	"10yrs_2011_2020"	"Breast"	"AllRaceEth"	1.259	0.009	1.242	1.277	21499	1573141888
"Male"	"10yrs_2011_2020"	"Breast"	"Non-Hispanic White"	1.275	0.010	1.255	1.295	16477	983105807
"Male"	"10yrs_2011_2020"	"Breast"	"Non-Hispanic Black"	1.883	0.036	1.812	1.955	3032	199883215
"Male"	"10yrs_2011_2020"	"Breast"	"Non-Hispanic American Indian/Alaska Native"	0.585	0.075	0.448	0.750	69	12969086
"Male"	"10yrs_2011_2020"	"Breast"	"Non-Hispanic Asian or Pacific Islander"	0.645	0.029	0.589	0.703	529	91803952
"Male"	"10yrs_2011_2020"	"Breast"	"Hispanic (All Races)"	0.757	0.023	0.712	0.803	1252	285379828
"Male"	"10yrs_2011_2020"	"Breast"	"Non-Hispanic Unknown Race"	 	 	 	 	140	0
"Male"	"10yrs_2011_2020"	"Cervix Uteri"	"AllRaceEth"	 	 	 	 	 	1573141888
"Male"	"10yrs_2011_2020"	"Cervix Uteri"	"Non-Hispanic White"	 	 	 	 	 	983105807
"Male"	"10yrs_2011_2020"	"Cervix Uteri"	"Non-Hispanic Black"	 	 	 	 	 	199883215
"Male"	"10yrs_2011_2020"	"Cervix Uteri"	"Non-Hispanic American Indian/Alaska Native"	 	 	 	 	 	12969086
"Male"	"10yrs_2011_2020"	"Cervix Uteri"	"Non-Hispanic Asian or Pacific Islander"	 	 	 	 	 	91803952
"Male"	"10yrs_2011_2020"	"Cervix Uteri"	"Hispanic (All Races)"	 	 	 	 	 	285379828
"Male"	"10yrs_2011_2020"	"Cervix Uteri"	"Non-Hispanic Unknown Race"	 	 	 	 	 	0
"Male"	"10yrs_2011_2020"	"Corpus and Uterus, NOS"	"AllRaceEth"	 	 	 	 	 	1573141888
"Male"	"10yrs_2011_2020"	"Corpus and Uterus, NOS"	"Non-Hispanic White"	 	 	 	 	 	983105807
"Male"	"10yrs_2011_2020"	"Corpus and Uterus, NOS"	"Non-Hispanic Black"	 	 	 	 	 	199883215
"Male"	"10yrs_2011_2020"	"Corpus and Uterus, NOS"	"Non-Hispanic American Indian/Alaska Native"	 	 	 	 	 	12969086
"Male"	"10yrs_2011_2020"	"Corpus and Uterus, NOS"	"Non-Hispanic Asian or Pacific Islander"	 	 	 	 	 	91803952
"Male"	"10yrs_2011_2020"	"Corpus and Uterus, NOS"	"Hispanic (All Races)"	 	 	 	 	 	285379828
"Male"	"10yrs_2011_2020"	"Corpus and Uterus, NOS"	"Non-Hispanic Unknown Race"	 	 	 	 	 	0
"Male"	"10yrs_2011_2020"	"Ovary"	"AllRaceEth"	 	 	 	 	 	1573141888
"Male"	"10yrs_2011_2020"	"Ovary"	"Non-Hispanic White"	 	 	 	 	 	983105807
"Male"	"10yrs_2011_2020"	"Ovary"	"Non-Hispanic Black"	 	 	 	 	 	199883215
"Male"	"10yrs_2011_2020"	"Ovary"	"Non-Hispanic American Indian/Alaska Native"	 	 	 	 	 	12969086
"Male"	"10yrs_2011_2020"	"Ovary"	"Non-Hispanic Asian or Pacific Islander"	 	 	 	 	 	91803952
"Male"	"10yrs_2011_2020"	"Ovary"	"Hispanic (All Races)"	 	 	 	 	 	285379828
"Male"	"10yrs_2011_2020"	"Ovary"	"Non-Hispanic Unknown Race"	 	 	 	 	 	0
"Male"	"10yrs_2011_2020"	"Prostate"	"AllRaceEth"	111.568	0.079	111.413	111.723	2066833	1573141888
"Male"	"10yrs_2011_2020"	"Prostate"	"Non-Hispanic White"	105.732	0.088	105.559	105.905	1488412	983105807
"Male"	"10yrs_2011_2020"	"Prostate"	"Non-Hispanic Black"	180.874	0.334	180.219	181.531	326517	199883215
"Male"	"10yrs_2011_2020"	"Prostate"	"Non-Hispanic American Indian/Alaska Native"	77.579	0.872	75.879	79.306	9005	12969086
"Male"	"10yrs_2011_2020"	"Prostate"	"Non-Hispanic Asian or Pacific Islander"	58.051	0.273	57.516	58.589	47705	91803952
"Male"	"10yrs_2011_2020"	"Prostate"	"Hispanic (All Races)"	88.633	0.247	88.150	89.117	145319	285379828
"Male"	"10yrs_2011_2020"	"Prostate"	"Non-Hispanic Unknown Race"	 	 	 	 	49875	0
"Male"	"10yrs_2011_2020"	"Testis"	"AllRaceEth"	5.702	0.019	5.664	5.740	87646	1573141888
"Male"	"10yrs_2011_2020"	"Testis"	"Non-Hispanic White"	7.013	0.028	6.958	7.068	64318	983105807
"Male"	"10yrs_2011_2020"	"Testis"	"Non-Hispanic Black"	1.565	0.029	1.508	1.623	3016	199883215
"Male"	"10yrs_2011_2020"	"Testis"	"Non-Hispanic American Indian/Alaska Native"	6.223	0.224	5.791	6.680	806	12969086
"Male"	"10yrs_2011_2020"	"Testis"	"Non-Hispanic Asian or Pacific Islander"	2.109	0.046	2.020	2.202	2120	91803952
"Male"	"10yrs_2011_2020"	"Testis"	"Hispanic (All Races)"	5.040	0.041	4.960	5.121	15903	285379828
"Male"	"10yrs_2011_2020"	"Testis"	"Non-Hispanic Unknown Race"	 	 	 	 	1483	0
"Male"	"10yrs_2011_2020"	"Urinary Bladder"	"AllRaceEth"	34.340	0.046	34.250	34.431	570291	1573141888
"Male"	"10yrs_2011_2020"	"Urinary Bladder"	"Non-Hispanic White"	38.555	0.056	38.446	38.665	496257	983105807
"Male"	"10yrs_2011_2020"	"Urinary Bladder"	"Non-Hispanic Black"	19.513	0.122	19.274	19.753	28956	199883215
"Male"	"10yrs_2011_2020"	"Urinary Bladder"	"Non-Hispanic American Indian/Alaska Native"	20.893	0.492	19.940	21.877	2076	12969086
"Male"	"10yrs_2011_2020"	"Urinary Bladder"	"Non-Hispanic Asian or Pacific Islander"	14.688	0.145	14.405	14.974	10894	91803952
"Male"	"10yrs_2011_2020"	"Urinary Bladder"	"Hispanic (All Races)"	18.703	0.122	18.465	18.944	26380	285379828
"Male"	"10yrs_2011_2020"	"Urinary Bladder"	"Non-Hispanic Unknown Race"	 	 	 	 	5728	0
"Male"	"10yrs_2011_2020"	"Kidney and Renal Pelvis"	"AllRaceEth"	22.980	0.037	22.907	23.053	400553	1573141888
"Male"	"10yrs_2011_2020"	"Kidney and Renal Pelvis"	"Non-Hispanic White"	23.353	0.044	23.267	23.440	299373	983105807
"Male"	"10yrs_2011_2020"	"Kidney and Renal Pelvis"	"Non-Hispanic Black"	25.808	0.127	25.559	26.058	45581	199883215
"Male"	"10yrs_2011_2020"	"Kidney and Renal Pelvis"	"Non-Hispanic American Indian/Alaska Native"	30.649	0.536	29.607	31.717	3610	12969086
"Male"	"10yrs_2011_2020"	"Kidney and Renal Pelvis"	"Non-Hispanic Asian or Pacific Islander"	11.330	0.119	11.099	11.565	9586	91803952
"Male"	"10yrs_2011_2020"	"Kidney and Renal Pelvis"	"Hispanic (All Races)"	21.786	0.117	21.558	22.016	40068	285379828
"Male"	"10yrs_2011_2020"	"Kidney and Renal Pelvis"	"Non-Hispanic Unknown Race"	 	 	 	 	2335	0
"Male"	"10yrs_2011_2020"	"Brain and Other Nervous System"	"AllRaceEth"	7.647	0.022	7.604	7.690	127472	1573141888
"Male"	"10yrs_2011_2020"	"Brain and Other Nervous System"	"Non-Hispanic White"	8.671	0.029	8.615	8.727	100298	983105807
"Male"	"10yrs_2011_2020"	"Brain and Other Nervous System"	"Non-Hispanic Black"	4.867	0.054	4.762	4.974	8953	199883215
"Male"	"10yrs_2011_2020"	"Brain and Other Nervous System"	"Non-Hispanic American Indian/Alaska Native"	5.821	0.233	5.374	6.295	692	12969086
"Male"	"10yrs_2011_2020"	"Brain and Other Nervous System"	"Non-Hispanic Asian or Pacific Islander"	4.501	0.074	4.358	4.648	3902	91803952
"Male"	"10yrs_2011_2020"	"Brain and Other Nervous System"	"Hispanic (All Races)"	5.831	0.057	5.720	5.944	12789	285379828
"Male"	"10yrs_2011_2020"	"Brain and Other Nervous System"	"Non-Hispanic Unknown Race"	 	 	 	 	838	0
"Male"	"10yrs_2011_2020"	"Thyroid"	"AllRaceEth"	7.192	0.021	7.150	7.234	120308	1573141888
"Male"	"10yrs_2011_2020"	"Thyroid"	"Non-Hispanic White"	8.067	0.028	8.013	8.122	92574	983105807
"Male"	"10yrs_2011_2020"	"Thyroid"	"Non-Hispanic Black"	3.740	0.047	3.647	3.834	6752	199883215
"Male"	"10yrs_2011_2020"	"Thyroid"	"Non-Hispanic American Indian/Alaska Native"	5.319	0.219	4.898	5.765	639	12969086
"Male"	"10yrs_2011_2020"	"Thyroid"	"Non-Hispanic Asian or Pacific Islander"	7.262	0.091	7.085	7.442	6609	91803952
"Male"	"10yrs_2011_2020"	"Thyroid"	"Hispanic (All Races)"	5.653	0.054	5.547	5.761	12425	285379828
"Male"	"10yrs_2011_2020"	"Thyroid"	"Non-Hispanic Unknown Race"	 	 	 	 	1309	0
"Male"	"10yrs_2011_2020"	"Hodgkin Lymphoma"	"AllRaceEth"	2.963	0.014	2.936	2.991	47546	1573141888
"Male"	"10yrs_2011_2020"	"Hodgkin Lymphoma"	"Non-Hispanic White"	3.201	0.018	3.165	3.237	32893	983105807
"Male"	"10yrs_2011_2020"	"Hodgkin Lymphoma"	"Non-Hispanic Black"	3.065	0.041	2.986	3.146	5981	199883215
"Male"	"10yrs_2011_2020"	"Hodgkin Lymphoma"	"Non-Hispanic American Indian/Alaska Native"	1.953	0.130	1.707	2.225	246	12969086
"Male"	"10yrs_2011_2020"	"Hodgkin Lymphoma"	"Non-Hispanic Asian or Pacific Islander"	1.531	0.041	1.451	1.615	1418	91803952
"Male"	"10yrs_2011_2020"	"Hodgkin Lymphoma"	"Hispanic (All Races)"	2.682	0.037	2.611	2.755	6490	285379828
"Male"	"10yrs_2011_2020"	"Hodgkin Lymphoma"	"Non-Hispanic Unknown Race"	 	 	 	 	518	0
"Male"	"10yrs_2011_2020"	"Non-Hodgkin Lymphoma"	"AllRaceEth"	23.086	0.038	23.011	23.160	387770	1573141888
"Male"	"10yrs_2011_2020"	"Non-Hodgkin Lymphoma"	"Non-Hispanic White"	24.307	0.045	24.218	24.396	304392	983105807
"Male"	"10yrs_2011_2020"	"Non-Hodgkin Lymphoma"	"Non-Hispanic Black"	17.175	0.106	16.969	17.383	29490	199883215
"Male"	"10yrs_2011_2020"	"Non-Hodgkin Lymphoma"	"Non-Hispanic American Indian/Alaska Native"	16.336	0.408	15.546	17.154	1817	12969086
"Male"	"10yrs_2011_2020"	"Non-Hodgkin Lymphoma"	"Non-Hispanic Asian or Pacific Islander"	15.860	0.144	15.580	16.144	12903	91803952
