"Sex"	"LatestYears_1_5_10"	"USCS Sites"	"Race and origin recode with AllRaceEth"	"Age-Adjusted Rate"	"Standard Error"	"Lower Confidence Interval"	"Upper Confidence Interval"	"Count"	"Population"
"Male"	"5yrs_2015_2019"	"Kidney and Renal Pelvis"	"Non-Hispanic Asian or Pacific Islander"	11.396	0.162	11.080	11.719	5144	47893305
"Male"	"5yrs_2015_2019"	"Kidney and Renal Pelvis"	"Hispanic (All Races)"	22.825	0.163	22.507	23.147	22392	146366990
"Male"	"5yrs_2015_2019"	"Kidney and Renal Pelvis"	"Non-Hispanic Unknown Race"	 	 	 	 	1421	0
"Male"	"5yrs_2015_2019"	"Brain and Other Nervous System"	"AllRaceEth"	7.555	0.030	7.496	7.615	64612	796689060
"Male"	"5yrs_2015_2019"	"Brain and Other Nervous System"	"Non-Hispanic White"	8.556	0.040	8.478	8.634	50446	494184486
"Male"	"5yrs_2015_2019"	"Brain and Other Nervous System"	"Non-Hispanic Black"	4.837	0.075	4.692	4.985	4589	101599058
"Male"	"5yrs_2015_2019"	"Brain and Other Nervous System"	"Non-Hispanic American Indian/Alaska Native"	5.699	0.316	5.096	6.354	354	6645221
"Male"	"5yrs_2015_2019"	"Brain and Other Nervous System"	"Non-Hispanic Asian or Pacific Islander"	4.481	0.101	4.285	4.683	2050	47893305
"Male"	"5yrs_2015_2019"	"Brain and Other Nervous System"	"Hispanic (All Races)"	5.863	0.079	5.710	6.019	6704	146366990
"Male"	"5yrs_2015_2019"	"Brain and Other Nervous System"	"Non-Hispanic Unknown Race"	 	 	 	 	469	0
"Male"	"5yrs_2015_2019"	"Thyroid"	"AllRaceEth"	7.232	0.030	7.173	7.290	61774	796689060
"Male"	"5yrs_2015_2019"	"Thyroid"	"Non-Hispanic White"	8.059	0.039	7.983	8.136	46835	494184486
"Male"	"5yrs_2015_2019"	"Thyroid"	"Non-Hispanic Black"	3.692	0.066	3.565	3.823	3435	101599058
"Male"	"5yrs_2015_2019"	"Thyroid"	"Non-Hispanic American Indian/Alaska Native"	5.452	0.308	4.865	6.089	339	6645221
"Male"	"5yrs_2015_2019"	"Thyroid"	"Non-Hispanic Asian or Pacific Islander"	7.336	0.126	7.092	7.587	3504	47893305
"Male"	"5yrs_2015_2019"	"Thyroid"	"Hispanic (All Races)"	5.978	0.077	5.828	6.131	6901	146366990
"Male"	"5yrs_2015_2019"	"Thyroid"	"Non-Hispanic Unknown Race"	 	 	 	 	760	0
"Male"	"5yrs_2015_2019"	"Hodgkin Lymphoma"	"AllRaceEth"	2.915	0.019	2.877	2.953	23811	796689060
"Male"	"5yrs_2015_2019"	"Hodgkin Lymphoma"	"Non-Hispanic White"	3.129	0.025	3.079	3.179	16231	494184486
"Male"	"5yrs_2015_2019"	"Hodgkin Lymphoma"	"Non-Hispanic Black"	3.014	0.057	2.904	3.128	3003	101599058
"Male"	"5yrs_2015_2019"	"Hodgkin Lymphoma"	"Non-Hispanic American Indian/Alaska Native"	1.873	0.178	1.540	2.256	120	6645221
"Male"	"5yrs_2015_2019"	"Hodgkin Lymphoma"	"Non-Hispanic Asian or Pacific Islander"	1.562	0.058	1.451	1.679	760	47893305
"Male"	"5yrs_2015_2019"	"Hodgkin Lymphoma"	"Hispanic (All Races)"	2.689	0.050	2.591	2.790	3376	146366990
"Male"	"5yrs_2015_2019"	"Hodgkin Lymphoma"	"Non-Hispanic Unknown Race"	 	 	 	 	321	0
"Male"	"5yrs_2015_2019"	"Non-Hodgkin Lymphoma"	"AllRaceEth"	22.877	0.052	22.774	22.980	198812	796689060
"Male"	"5yrs_2015_2019"	"Non-Hodgkin Lymphoma"	"Non-Hispanic White"	23.967	0.063	23.844	24.091	154370	494184486
"Male"	"5yrs_2015_2019"	"Non-Hodgkin Lymphoma"	"Non-Hispanic Black"	17.071	0.146	16.786	17.360	15182	101599058
"Male"	"5yrs_2015_2019"	"Non-Hodgkin Lymphoma"	"Non-Hispanic American Indian/Alaska Native"	16.481	0.561	15.399	17.617	962	6645221
"Male"	"5yrs_2015_2019"	"Non-Hodgkin Lymphoma"	"Non-Hispanic Asian or Pacific Islander"	15.793	0.196	15.411	16.182	6829	47893305
"Male"	"5yrs_2015_2019"	"Non-Hodgkin Lymphoma"	"Hispanic (All Races)"	20.207	0.159	19.896	20.521	18959	146366990
"Male"	"5yrs_2015_2019"	"Non-Hodgkin Lymphoma"	"Non-Hispanic Unknown Race"	 	 	 	 	2510	0
"Male"	"5yrs_2015_2019"	"Myeloma"	"AllRaceEth"	8.624	0.032	8.562	8.687	76648	796689060
"Male"	"5yrs_2015_2019"	"Myeloma"	"Non-Hispanic White"	7.796	0.035	7.727	7.865	52327	494184486
"Male"	"5yrs_2015_2019"	"Myeloma"	"Non-Hispanic Black"	16.799	0.150	16.506	17.096	14076	101599058
"Male"	"5yrs_2015_2019"	"Myeloma"	"Non-Hispanic American Indian/Alaska Native"	7.820	0.387	7.079	8.615	453	6645221
"Male"	"5yrs_2015_2019"	"Myeloma"	"Non-Hispanic Asian or Pacific Islander"	4.909	0.110	4.695	5.129	2096	47893305
"Male"	"5yrs_2015_2019"	"Myeloma"	"Hispanic (All Races)"	8.028	0.103	7.827	8.233	6939	146366990
"Male"	"5yrs_2015_2019"	"Myeloma"	"Non-Hispanic Unknown Race"	 	 	 	 	757	0
"Male"	"5yrs_2015_2019"	"Leukemias"	"AllRaceEth"	17.921	0.047	17.830	18.013	153239	796689060
"Male"	"5yrs_2015_2019"	"Leukemias"	"Non-Hispanic White"	18.981	0.057	18.870	19.093	119511	494184486
"Male"	"5yrs_2015_2019"	"Leukemias"	"Non-Hispanic Black"	13.478	0.133	13.218	13.741	11530	101599058
"Male"	"5yrs_2015_2019"	"Leukemias"	"Non-Hispanic American Indian/Alaska Native"	13.781	0.508	12.804	14.811	817	6645221
"Male"	"5yrs_2015_2019"	"Leukemias"	"Non-Hispanic Asian or Pacific Islander"	10.032	0.155	9.730	10.341	4376	47893305
"Male"	"5yrs_2015_2019"	"Leukemias"	"Hispanic (All Races)"	13.564	0.126	13.318	13.812	14427	146366990
"Male"	"5yrs_2015_2019"	"Leukemias"	"Non-Hispanic Unknown Race"	 	 	 	 	2578	0
"Male"	"5yrs_2015_2019"	"Mesothelioma"	"AllRaceEth"	1.385	0.013	1.360	1.411	11510	796689060
"Male"	"5yrs_2015_2019"	"Mesothelioma"	"Non-Hispanic White"	1.528	0.016	1.497	1.559	9840	494184486
"Male"	"5yrs_2015_2019"	"Mesothelioma"	"Non-Hispanic Black"	0.733	0.033	0.670	0.801	545	101599058
"Male"	"5yrs_2015_2019"	"Mesothelioma"	"Non-Hispanic American Indian/Alaska Native"	1.139	0.158	0.851	1.487	59	6645221
"Male"	"5yrs_2015_2019"	"Mesothelioma"	"Non-Hispanic Asian or Pacific Islander"	0.484	0.035	0.417	0.558	197	47893305
"Male"	"5yrs_2015_2019"	"Mesothelioma"	"Hispanic (All Races)"	1.067	0.040	0.991	1.147	821	146366990
"Male"	"5yrs_2015_2019"	"Mesothelioma"	"Non-Hispanic Unknown Race"	 	 	 	 	48	0
"Male"	"5yrs_2015_2019"	"Kaposi Sarcoma"	"AllRaceEth"	0.618	0.009	0.601	0.636	4961	796689060
"Male"	"5yrs_2015_2019"	"Kaposi Sarcoma"	"Non-Hispanic White"	0.344	0.008	0.328	0.361	1888	494184486
"Male"	"5yrs_2015_2019"	"Kaposi Sarcoma"	"Non-Hispanic Black"	1.563	0.041	1.483	1.646	1534	101599058
"Male"	"5yrs_2015_2019"	"Kaposi Sarcoma"	"Non-Hispanic American Indian/Alaska Native"	0.544	0.099	0.368	0.774	33	6645221
"Male"	"5yrs_2015_2019"	"Kaposi Sarcoma"	"Non-Hispanic Asian or Pacific Islander"	0.277	0.025	0.230	0.331	129	47893305
"Male"	"5yrs_2015_2019"	"Kaposi Sarcoma"	"Hispanic (All Races)"	1.035	0.033	0.971	1.101	1184	146366990
"Male"	"5yrs_2015_2019"	"Kaposi Sarcoma"	"Non-Hispanic Unknown Race"	 	 	 	 	193	0
"Male"	"10yrs_2010_2019"	"All Sites"	"AllRaceEth"	499.989	0.175	499.646	500.332	8515494	1568586409
"Male"	"10yrs_2010_2019"	"All Sites"	"Non-Hispanic White"	512.586	0.205	512.185	512.988	6574253	987793885
"Male"	"10yrs_2010_2019"	"All Sites"	"Non-Hispanic Black"	549.985	0.612	548.787	551.185	915065	198168499
"Male"	"10yrs_2010_2019"	"All Sites"	"Non-Hispanic American Indian/Alaska Native"	418.530	2.094	414.435	422.654	45962	13070878
"Male"	"10yrs_2010_2019"	"All Sites"	"Non-Hispanic Asian or Pacific Islander"	303.877	0.648	302.609	305.150	234694	89390169
"Male"	"10yrs_2010_2019"	"All Sites"	"Hispanic (All Races)"	384.429	0.527	383.398	385.462	627104	280162978
"Male"	"10yrs_2010_2019"	"All Sites"	"Non-Hispanic Unknown Race"	 	 	 	 	118416	0
"Male"	"10yrs_2010_2019"	"Oral Cavity and Pharynx"	"AllRaceEth"	17.916	0.033	17.852	17.980	316655	1568586409
"Male"	"10yrs_2010_2019"	"Oral Cavity and Pharynx"	"Non-Hispanic White"	19.702	0.040	19.624	19.780	258422	987793885
"Male"	"10yrs_2010_2019"	"Oral Cavity and Pharynx"	"Non-Hispanic Black"	14.232	0.094	14.048	14.418	25331	198168499
"Male"	"10yrs_2010_2019"	"Oral Cavity and Pharynx"	"Non-Hispanic American Indian/Alaska Native"	15.639	0.380	14.902	16.403	1892	13070878
"Male"	"10yrs_2010_2019"	"Oral Cavity and Pharynx"	"Non-Hispanic Asian or Pacific Islander"	11.705	0.122	11.467	11.946	9740	89390169
"Male"	"10yrs_2010_2019"	"Oral Cavity and Pharynx"	"Hispanic (All Races)"	10.670	0.084	10.505	10.837	18503	280162978
"Male"	"10yrs_2010_2019"	"Oral Cavity and Pharynx"	"Non-Hispanic Unknown Race"	 	 	 	 	2767	0
"Male"	"10yrs_2010_2019"	"Esophagus"	"AllRaceEth"	7.941	0.022	7.898	7.984	137449	1568586409
"Male"	"10yrs_2010_2019"	"Esophagus"	"Non-Hispanic White"	8.706	0.026	8.655	8.758	114800	987793885
"Male"	"10yrs_2010_2019"	"Esophagus"	"Non-Hispanic Black"	6.522	0.067	6.392	6.654	10855	198168499
"Male"	"10yrs_2010_2019"	"Esophagus"	"Non-Hispanic American Indian/Alaska Native"	7.336	0.276	6.805	7.896	812	13070878
"Male"	"10yrs_2010_2019"	"Esophagus"	"Non-Hispanic Asian or Pacific Islander"	3.631	0.071	3.493	3.773	2790	89390169
"Male"	"10yrs_2010_2019"	"Esophagus"	"Hispanic (All Races)"	4.912	0.060	4.794	5.032	7592	280162978
"Male"	"10yrs_2010_2019"	"Esophagus"	"Non-Hispanic Unknown Race"	 	 	 	 	600	0
"Male"	"10yrs_2010_2019"	"Stomach"	"AllRaceEth"	8.869	0.024	8.823	8.916	147992	1568586409
"Male"	"10yrs_2010_2019"	"Stomach"	"Non-Hispanic White"	7.548	0.025	7.499	7.597	96242	987793885
"Male"	"10yrs_2010_2019"	"Stomach"	"Non-Hispanic Black"	13.676	0.101	13.478	13.875	20878	198168499
"Male"	"10yrs_2010_2019"	"Stomach"	"Non-Hispanic American Indian/Alaska Native"	10.209	0.337	9.559	10.888	1061	13070878
"Male"	"10yrs_2010_2019"	"Stomach"	"Non-Hispanic Asian or Pacific Islander"	13.156	0.138	12.888	13.428	9775	89390169
"Male"	"10yrs_2010_2019"	"Stomach"	"Hispanic (All Races)"	12.252	0.096	12.065	12.441	19160	280162978
"Male"	"10yrs_2010_2019"	"Stomach"	"Non-Hispanic Unknown Race"	 	 	 	 	876	0
"Male"	"10yrs_2010_2019"	"Colon and Rectum"	"AllRaceEth"	44.486	0.053	44.383	44.589	745830	1568586409
"Male"	"10yrs_2010_2019"	"Colon and Rectum"	"Non-Hispanic White"	43.997	0.061	43.878	44.117	551315	987793885
"Male"	"10yrs_2010_2019"	"Colon and Rectum"	"Non-Hispanic Black"	53.709	0.194	53.329	54.091	86869	198168499
"Male"	"10yrs_2010_2019"	"Colon and Rectum"	"Non-Hispanic American Indian/Alaska Native"	46.745	0.699	45.384	48.135	5134	13070878
"Male"	"10yrs_2010_2019"	"Colon and Rectum"	"Non-Hispanic Asian or Pacific Islander"	36.255	0.221	35.823	36.691	28593	89390169
"Male"	"10yrs_2010_2019"	"Colon and Rectum"	"Hispanic (All Races)"	41.194	0.171	40.859	41.531	67599	280162978
"Male"	"10yrs_2010_2019"	"Colon and Rectum"	"Non-Hispanic Unknown Race"	 	 	 	 	6320	0
"Male"	"10yrs_2010_2019"	"Liver and Intrahepatic Bile Duct"	"AllRaceEth"	12.753	0.027	12.700	12.806	231484	1568586409
"Male"	"10yrs_2010_2019"	"Liver and Intrahepatic Bile Duct"	"Non-Hispanic White"	10.588	0.028	10.532	10.644	144400	987793885
"Male"	"10yrs_2010_2019"	"Liver and Intrahepatic Bile Duct"	"Non-Hispanic Black"	17.611	0.102	17.411	17.812	33033	198168499
"Male"	"10yrs_2010_2019"	"Liver and Intrahepatic Bile Duct"	"Non-Hispanic American Indian/Alaska Native"	20.243	0.432	19.405	21.107	2486	13070878
"Male"	"10yrs_2010_2019"	"Liver and Intrahepatic Bile Duct"	"Non-Hispanic Asian or Pacific Islander"	19.708	0.162	19.392	20.028	15764	89390169
"Male"	"10yrs_2010_2019"	"Liver and Intrahepatic Bile Duct"	"Hispanic (All Races)"	20.327	0.117	20.098	20.557	34713	280162978
"Male"	"10yrs_2010_2019"	"Liver and Intrahepatic Bile Duct"	"Non-Hispanic Unknown Race"	 	 	 	 	1088	0
"Male"	"10yrs_2010_2019"	"Pancreas"	"AllRaceEth"	14.746	0.030	14.686	14.805	248707	1568586409
"Male"	"10yrs_2010_2019"	"Pancreas"	"Non-Hispanic White"	14.866	0.035	14.798	14.934	192144	987793885
"Male"	"10yrs_2010_2019"	"Pancreas"	"Non-Hispanic Black"	17.591	0.113	17.370	17.813	27795	198168499
"Male"	"10yrs_2010_2019"	"Pancreas"	"Non-Hispanic American Indian/Alaska Native"	12.380	0.365	11.674	13.115	1330	13070878
"Male"	"10yrs_2010_2019"	"Pancreas"	"Non-Hispanic Asian or Pacific Islander"	10.349	0.123	10.111	10.592	7619	89390169
"Male"	"10yrs_2010_2019"	"Pancreas"	"Hispanic (All Races)"	12.492	0.098	12.301	12.685	18839	280162978
"Male"	"10yrs_2010_2019"	"Pancreas"	"Non-Hispanic Unknown Race"	 	 	 	 	980	0
"Male"	"10yrs_2010_2019"	"Larynx"	"AllRaceEth"	5.644	0.018	5.608	5.680	99851	1568586409
"Male"	"10yrs_2010_2019"	"Larynx"	"Non-Hispanic White"	5.714	0.021	5.673	5.756	76244	987793885
"Male"	"10yrs_2010_2019"	"Larynx"	"Non-Hispanic Black"	8.134	0.073	7.991	8.280	13850	198168499
"Male"	"10yrs_2010_2019"	"Larynx"	"Non-Hispanic American Indian/Alaska Native"	5.217	0.226	4.783	5.679	605	13070878
"Male"	"10yrs_2010_2019"	"Larynx"	"Non-Hispanic Asian or Pacific Islander"	2.101	0.054	1.996	2.209	1612	89390169
"Male"	"10yrs_2010_2019"	"Larynx"	"Hispanic (All Races)"	4.480	0.057	4.368	4.594	6964	280162978
"Male"	"10yrs_2010_2019"	"Larynx"	"Non-Hispanic Unknown Race"	 	 	 	 	576	0
"Male"	"10yrs_2010_2019"	"Lung and Bronchus"	"AllRaceEth"	68.400	0.065	68.272	68.528	1152270	1568586409
"Male"	"10yrs_2010_2019"	"Lung and Bronchus"	"Non-Hispanic White"	71.499	0.075	71.351	71.647	931390	987793885
"Male"	"10yrs_2010_2019"	"Lung and Bronchus"	"Non-Hispanic Black"	81.213	0.244	80.736	81.692	126498	198168499
"Male"	"10yrs_2010_2019"	"Lung and Bronchus"	"Non-Hispanic American Indian/Alaska Native"	63.728	0.846	62.082	65.405	6560	13070878
"Male"	"10yrs_2010_2019"	"Lung and Bronchus"	"Non-Hispanic Asian or Pacific Islander"	43.872	0.254	43.376	44.372	31915	89390169
"Male"	"10yrs_2010_2019"	"Lung and Bronchus"	"Hispanic (All Races)"	38.074	0.177	37.728	38.422	52085	280162978
"Male"	"10yrs_2010_2019"	"Lung and Bronchus"	"Non-Hispanic Unknown Race"	 	 	 	 	3822	0
"Male"	"10yrs_2010_2019"	"Melanoma of the Skin"	"AllRaceEth"	28.180	0.042	28.097	28.262	466605	1568586409
"Male"	"10yrs_2010_2019"	"Melanoma of the Skin"	"Non-Hispanic White"	35.395	0.055	35.287	35.503	437816	987793885
"Male"	"10yrs_2010_2019"	"Melanoma of the Skin"	"Non-Hispanic Black"	1.095	0.029	1.040	1.152	1677	198168499
"Male"	"10yrs_2010_2019"	"Melanoma of the Skin"	"Non-Hispanic American Indian/Alaska Native"	10.212	0.334	9.567	10.887	1081	13070878
"Male"	"10yrs_2010_2019"	"Melanoma of the Skin"	"Non-Hispanic Asian or Pacific Islander"	1.508	0.045	1.421	1.600	1175	89390169
"Male"	"10yrs_2010_2019"	"Melanoma of the Skin"	"Hispanic (All Races)"	4.992	0.060	4.874	5.111	8087	280162978
"Male"	"10yrs_2010_2019"	"Melanoma of the Skin"	"Non-Hispanic Unknown Race"	 	 	 	 	16769	0
"Male"	"10yrs_2010_2019"	"Breast"	"AllRaceEth"	1.275	0.009	1.258	1.293	21364	1568586409
"Male"	"10yrs_2010_2019"	"Breast"	"Non-Hispanic White"	1.285	0.010	1.265	1.306	16411	987793885
"Male"	"10yrs_2010_2019"	"Breast"	"Non-Hispanic Black"	1.916	0.037	1.843	1.990	2995	198168499
"Male"	"10yrs_2010_2019"	"Breast"	"Non-Hispanic American Indian/Alaska Native"	0.539	0.072	0.406	0.700	63	13070878
"Male"	"10yrs_2010_2019"	"Breast"	"Non-Hispanic Asian or Pacific Islander"	0.665	0.030	0.608	0.726	523	89390169
"Male"	"10yrs_2010_2019"	"Breast"	"Hispanic (All Races)"	0.764	0.024	0.718	0.812	1211	280162978
"Male"	"10yrs_2010_2019"	"Breast"	"Non-Hispanic Unknown Race"	 	 	 	 	161	0
"Male"	"10yrs_2010_2019"	"Cervix Uteri"	"AllRaceEth"	 	 	 	 	 	1568586409
"Male"	"10yrs_2010_2019"	"Cervix Uteri"	"Non-Hispanic White"	 	 	 	 	 	987793885
"Male"	"10yrs_2010_2019"	"Cervix Uteri"	"Non-Hispanic Black"	 	 	 	 	 	198168499
"Male"	"10yrs_2010_2019"	"Cervix Uteri"	"Non-Hispanic American Indian/Alaska Native"	 	 	 	 	 	13070878
"Male"	"10yrs_2010_2019"	"Cervix Uteri"	"Non-Hispanic Asian or Pacific Islander"	 	 	 	 	 	89390169
"Male"	"10yrs_2010_2019"	"Cervix Uteri"	"Hispanic (All Races)"	 	 	 	 	 	280162978
"Male"	"10yrs_2010_2019"	"Cervix Uteri"	"Non-Hispanic Unknown Race"	 	 	 	 	 	0
"Male"	"10yrs_2010_2019"	"Corpus and Uterus, NOS"	"AllRaceEth"	 	 	 	 	 	1568586409
"Male"	"10yrs_2010_2019"	"Corpus and Uterus, NOS"	"Non-Hispanic White"	 	 	 	 	 	987793885
"Male"	"10yrs_2010_2019"	"Corpus and Uterus, NOS"	"Non-Hispanic Black"	 	 	 	 	 	198168499
"Male"	"10yrs_2010_2019"	"Corpus and Uterus, NOS"	"Non-Hispanic American Indian/Alaska Native"	 	 	 	 	 	13070878
"Male"	"10yrs_2010_2019"	"Corpus and Uterus, NOS"	"Non-Hispanic Asian or Pacific Islander"	 	 	 	 	 	89390169
"Male"	"10yrs_2010_2019"	"Corpus and Uterus, NOS"	"Hispanic (All Races)"	 	 	 	 	 	280162978
"Male"	"10yrs_2010_2019"	"Corpus and Uterus, NOS"	"Non-Hispanic Unknown Race"	 	 	 	 	 	0
"Male"	"10yrs_2010_2019"	"Ovary"	"AllRaceEth"	 	 	 	 	 	1568586409
"Male"	"10yrs_2010_2019"	"Ovary"	"Non-Hispanic White"	 	 	 	 	 	987793885
"Male"	"10yrs_2010_2019"	"Ovary"	"Non-Hispanic Black"	 	 	 	 	 	198168499
"Male"	"10yrs_2010_2019"	"Ovary"	"Non-Hispanic American Indian/Alaska Native"	 	 	 	 	 	13070878
"Male"	"10yrs_2010_2019"	"Ovary"	"Non-Hispanic Asian or Pacific Islander"	 	 	 	 	 	89390169
"Male"	"10yrs_2010_2019"	"Ovary"	"Hispanic (All Races)"	 	 	 	 	 	280162978
"Male"	"10yrs_2010_2019"	"Ovary"	"Non-Hispanic Unknown Race"	 	 	 	 	 	0
"Male"	"10yrs_2010_2019"	"Prostate"	"AllRaceEth"	113.864	0.081	113.706	114.023	2063545	1568586409
"Male"	"10yrs_2010_2019"	"Prostate"	"Non-Hispanic White"	107.286	0.090	107.111	107.462	1486909	987793885
"Male"	"10yrs_2010_2019"	"Prostate"	"Non-Hispanic Black"	184.503	0.344	183.829	185.178	322475	198168499
"Male"	"10yrs_2010_2019"	"Prostate"	"Non-Hispanic American Indian/Alaska Native"	79.438	0.902	77.680	81.225	8924	13070878
"Male"	"10yrs_2010_2019"	"Prostate"	"Non-Hispanic Asian or Pacific Islander"	59.247	0.284	58.691	59.806	46250	89390169
"Male"	"10yrs_2010_2019"	"Prostate"	"Hispanic (All Races)"	93.494	0.260	92.984	94.005	145468	280162978
"Male"	"10yrs_2010_2019"	"Prostate"	"Non-Hispanic Unknown Race"	 	 	 	 	53519	0
"Male"	"10yrs_2010_2019"	"Testis"	"AllRaceEth"	5.677	0.019	5.639	5.715	87092	1568586409
"Male"	"10yrs_2010_2019"	"Testis"	"Non-Hispanic White"	6.968	0.028	6.913	7.023	64349	987793885
"Male"	"10yrs_2010_2019"	"Testis"	"Non-Hispanic Black"	1.536	0.029	1.480	1.594	2925	198168499
"Male"	"10yrs_2010_2019"	"Testis"	"Non-Hispanic American Indian/Alaska Native"	6.199	0.224	5.768	6.655	804	13070878
"Male"	"10yrs_2010_2019"	"Testis"	"Non-Hispanic Asian or Pacific Islander"	2.043	0.046	1.954	2.136	1999	89390169
"Male"	"10yrs_2010_2019"	"Testis"	"Hispanic (All Races)"	5.011	0.041	4.931	5.093	15576	280162978
"Male"	"10yrs_2010_2019"	"Testis"	"Non-Hispanic Unknown Race"	 	 	 	 	1439	0
"Male"	"10yrs_2010_2019"	"Urinary Bladder"	"AllRaceEth"	34.904	0.047	34.811	34.996	566445	1568586409
"Male"	"10yrs_2010_2019"	"Urinary Bladder"	"Non-Hispanic White"	38.980	0.056	38.869	39.091	493397	987793885
"Male"	"10yrs_2010_2019"	"Urinary Bladder"	"Non-Hispanic Black"	19.672	0.125	19.428	19.919	28239	198168499
"Male"	"10yrs_2010_2019"	"Urinary Bladder"	"Non-Hispanic American Indian/Alaska Native"	20.957	0.507	19.975	21.970	1997	13070878
"Male"	"10yrs_2010_2019"	"Urinary Bladder"	"Non-Hispanic Asian or Pacific Islander"	14.978	0.151	14.684	15.276	10497	89390169
"Male"	"10yrs_2010_2019"	"Urinary Bladder"	"Hispanic (All Races)"	19.306	0.128	19.057	19.558	25850	280162978
"Male"	"10yrs_2010_2019"	"Urinary Bladder"	"Non-Hispanic Unknown Race"	 	 	 	 	6465	0
"Male"	"10yrs_2010_2019"	"Kidney and Renal Pelvis"	"AllRaceEth"	22.852	0.037	22.779	22.926	391719	1568586409
"Male"	"10yrs_2010_2019"	"Kidney and Renal Pelvis"	"Non-Hispanic White"	23.109	0.044	23.022	23.195	293467	987793885
"Male"	"10yrs_2010_2019"	"Kidney and Renal Pelvis"	"Non-Hispanic Black"	25.786	0.129	25.533	26.040	44385	198168499
"Male"	"10yrs_2010_2019"	"Kidney and Renal Pelvis"	"Non-Hispanic American Indian/Alaska Native"	30.029	0.539	28.981	31.104	3466	13070878
"Male"	"10yrs_2010_2019"	"Kidney and Renal Pelvis"	"Non-Hispanic Asian or Pacific Islander"	11.345	0.122	11.107	11.587	9158	89390169
"Male"	"10yrs_2010_2019"	"Kidney and Renal Pelvis"	"Hispanic (All Races)"	22.142	0.121	21.906	22.380	38964	280162978
"Male"	"10yrs_2010_2019"	"Kidney and Renal Pelvis"	"Non-Hispanic Unknown Race"	 	 	 	 	2279	0
"Male"	"10yrs_2010_2019"	"Brain and Other Nervous System"	"AllRaceEth"	7.695	0.022	7.652	7.738	126693	1568586409
"Male"	"10yrs_2010_2019"	"Brain and Other Nervous System"	"Non-Hispanic White"	8.694	0.029	8.638	8.750	99975	987793885
"Male"	"10yrs_2010_2019"	"Brain and Other Nervous System"	"Non-Hispanic Black"	4.908	0.055	4.801	5.016	8865	198168499
"Male"	"10yrs_2010_2019"	"Brain and Other Nervous System"	"Non-Hispanic American Indian/Alaska Native"	5.796	0.233	5.348	6.270	691	13070878
"Male"	"10yrs_2010_2019"	"Brain and Other Nervous System"	"Non-Hispanic Asian or Pacific Islander"	4.464	0.075	4.319	4.614	3734	89390169
"Male"	"10yrs_2010_2019"	"Brain and Other Nervous System"	"Hispanic (All Races)"	5.918	0.059	5.803	6.034	12584	280162978
"Male"	"10yrs_2010_2019"	"Brain and Other Nervous System"	"Non-Hispanic Unknown Race"	 	 	 	 	844	0
"Male"	"10yrs_2010_2019"	"Thyroid"	"AllRaceEth"	7.232	0.021	7.190	7.274	119878	1568586409
"Male"	"10yrs_2010_2019"	"Thyroid"	"Non-Hispanic White"	8.069	0.028	8.015	8.123	92567	987793885
"Male"	"10yrs_2010_2019"	"Thyroid"	"Non-Hispanic Black"	3.798	0.048	3.704	3.894	6736	198168499
"Male"	"10yrs_2010_2019"	"Thyroid"	"Non-Hispanic American Indian/Alaska Native"	5.336	0.220	4.914	5.785	641	13070878
"Male"	"10yrs_2010_2019"	"Thyroid"	"Non-Hispanic Asian or Pacific Islander"	7.302	0.093	7.121	7.487	6413	89390169
"Male"	"10yrs_2010_2019"	"Thyroid"	"Hispanic (All Races)"	5.759	0.056	5.649	5.870	12185	280162978
"Male"	"10yrs_2010_2019"	"Thyroid"	"Non-Hispanic Unknown Race"	 	 	 	 	1336	0
"Male"	"10yrs_2010_2019"	"Hodgkin Lymphoma"	"AllRaceEth"	3.013	0.014	2.986	3.041	48025	1568586409
"Male"	"10yrs_2010_2019"	"Hodgkin Lymphoma"	"Non-Hispanic White"	3.232	0.018	3.197	3.268	33262	987793885
"Male"	"10yrs_2010_2019"	"Hodgkin Lymphoma"	"Non-Hispanic Black"	3.125	0.041	3.044	3.207	6037	198168499
"Male"	"10yrs_2010_2019"	"Hodgkin Lymphoma"	"Non-Hispanic American Indian/Alaska Native"	1.925	0.129	1.681	2.195	244	13070878
"Male"	"10yrs_2010_2019"	"Hodgkin Lymphoma"	"Non-Hispanic Asian or Pacific Islander"	1.553	0.043	1.471	1.639	1393	89390169
"Male"	"10yrs_2010_2019"	"Hodgkin Lymphoma"	"Hispanic (All Races)"	2.778	0.038	2.704	2.854	6542	280162978
"Male"	"10yrs_2010_2019"	"Hodgkin Lymphoma"	"Non-Hispanic Unknown Race"	 	 	 	 	547	0
"Male"	"10yrs_2010_2019"	"Non-Hodgkin Lymphoma"	"AllRaceEth"	23.315	0.038	23.240	23.390	384513	1568586409
"Male"	"10yrs_2010_2019"	"Non-Hodgkin Lymphoma"	"Non-Hispanic White"	24.421	0.046	24.331	24.510	302091	987793885
"Male"	"10yrs_2010_2019"	"Non-Hodgkin Lymphoma"	"Non-Hispanic Black"	17.397	0.108	17.187	17.610	29240	198168499
"Male"	"10yrs_2010_2019"	"Non-Hodgkin Lymphoma"	"Non-Hispanic American Indian/Alaska Native"	16.546	0.419	15.735	17.386	1793	13070878
"Male"	"10yrs_2010_2019"	"Non-Hodgkin Lymphoma"	"Non-Hispanic Asian or Pacific Islander"	16.026	0.149	15.736	16.320	12411	89390169
